,geo_code,polygon_area_centroid,polygon_area,polygon_bounds,axes_radius_degrees,polygon_area_meters,axes_radius_meters,axes_radius_meters_extended
60,E00024114,"{""lat"": 51.51404289942826, ""lng"": -0.14801070881549117}",4.7483141572980314e-06,"{""lng_min"": -0.150731524796348, ""lat_min"": 51.512671353872165, ""lng_max"": -0.145010514849873, ""lat_max"": 51.51488415559114}","{""lat"": 0.0013715455560969758, ""lng"": 0.003000193965618153}",36661.03221299609,"{""lat"": 155.97263629274676, ""lng"": 208.07715763745364}","{""lat"": 455.97263629274676, ""lng"": 508.07715763745364}"
61,E00023873,"{""lat"": 51.53126760300926, ""lng"": -0.2093954346975167}",3.395240250836973e-06,"{""lng_min"": -0.211128363925048, ""lat_min"": 51.5304110949045, ""lng_max"": -0.206993687119813, ""lat_max"": 51.53217418197342}","{""lat"": 0.0009065789641553579, ""lng"": 0.0024017475777037}",26203.63785749974,"{""lat"": 100.31082407748909, ""lng"": 168.56076283182483}","{""lat"": 400.3108240774891, ""lng"": 468.56076283182483}"
62,E00024059,"{""lat"": 51.49059631526033, ""lng"": -0.14101556577896987}",2.6835380647791266e-06,"{""lng_min"": -0.142488604441181, ""lat_min"": 51.48951735736395, ""lng_max"": -0.139389320073269, ""lat_max"": 51.49158986245691}","{""lat"": 0.0010789578963823487, ""lng"": 0.0016262457057008572}",20729.834648500466,"{""lat"": 120.0888449602935, ""lng"": 111.93013660737779}","{""lat"": 420.0888449602935, ""lng"": 411.9301366073778}"
63,E00024115,"{""lat"": 51.511382743430254, ""lng"": -0.14692561999063145}",5.853499186321633e-06,"{""lng_min"": -0.149080268197294, ""lat_min"": 51.50955231263233, ""lng_max"": -0.144070198371111, ""lat_max"": 51.51289088912495}","{""lat"": 0.0018304307979235546, ""lng"": 0.002855421619520432}",45196.6361290027,"{""lat"": 205.81560780637665, ""lng"": 196.69676769082434}","{""lat"": 505.81560780637665, ""lng"": 496.69676769082434}"
64,E00024030,"{""lat"": 51.49005221991657, ""lng"": -0.12754508849540636}",1.4670135820176229e-05,"{""lng_min"": -0.131207578285603, ""lat_min"": 51.48764412634265, ""lng_max"": -0.124214414519964, ""lat_max"": 51.49252762837457}","{""lat"": 0.002475408457996764, ""lng"": 0.003662489790196649}",113326.02379550069,"{""lat"": 274.5880413635168, ""lng"": 254.12927516642958}","{""lat"": 574.5880413635168, ""lng"": 554.1292751664296}"
65,E00023567,"{""lat"": 51.524131788449516, ""lng"": -0.1679133937903975}",2.7249877880878707e-06,"{""lng_min"": -0.169289759060933, ""lat_min"": 51.52314362911546, ""lng_max"": -0.166781568086178, ""lat_max"": 51.52516967770821}","{""lat"": 0.0010378892586970778, ""lng"": 0.0013763652705355012}",21034.429865499937,"{""lat"": 116.01097051010584, ""lng"": 95.48108716798015}","{""lat"": 416.01097051010584, ""lng"": 395.48108716798015}"
66,E00023622,"{""lat"": 51.51453332309138, ""lng"": -0.1703462792736318}",4.152596730557515e-06,"{""lng_min"": -0.172357194298647, ""lat_min"": 51.513590617430765, ""lng_max"": -0.168841780549927, ""lat_max"": 51.51573411433989}","{""lat"": 0.0012007912485145766, ""lng"": 0.0020109150250151864}",32060.932917496255,"{""lat"": 134.76259055145783, ""lng"": 138.39753433095757}","{""lat"": 434.76259055145783, ""lng"": 438.39753433095757}"
67,E00023632,"{""lat"": 51.514133918726394, ""lng"": -0.16426623314357006}",2.547572806044805e-06,"{""lng_min"": -0.16546041794799, ""lat_min"": 51.51317910724635, ""lng_max"": -0.162587313011355, ""lat_max"": 51.51522065106693}","{""lat"": 0.0010867323405392426, ""lng"": 0.0016789201322150449}",19669.252556997093,"{""lat"": 119.78141366640921, ""lng"": 117.2491925379727}","{""lat"": 419.7814136664092, ""lng"": 417.2491925379727}"
68,E00023858,"{""lat"": 51.52964111276871, ""lng"": -0.20281402664929854}",1.4478709238846658e-06,"{""lng_min"": -0.203707870331688, ""lat_min"": 51.5285597444034, ""lng_max"": -0.201387761092825, ""lat_max"": 51.53110716850069}","{""lat"": 0.0014660557319814416, ""lng"": 0.0014262655564735438}",11174.742669000838,"{""lat"": 162.23767911389587, ""lng"": 101.88382272352464}","{""lat"": 462.23767911389587, ""lng"": 401.88382272352464}"
69,E00023765,"{""lat"": 51.527639911584366, ""lng"": -0.18133261574429682}",1.5685882153866731e-06,"{""lng_min"": -0.182297248874976, ""lat_min"": 51.526942897053125, ""lng_max"": -0.180202206350854, ""lat_max"": 51.52839419453071}","{""lat"": 0.0007542829463460521, ""lng"": 0.0011304093934428328}",12107.083349500383,"{""lat"": 83.66875332035124, ""lng"": 79.01721515587997}","{""lat"": 383.66875332035124, ""lng"": 379.01721515587997}"
70,E00023979,"{""lat"": 51.486748241404264, ""lng"": -0.1376592346454868}",4.496991342059892e-07,"{""lng_min"": -0.138141842651197, ""lat_min"": 51.486320757056546, ""lng_max"": -0.137187060239631, ""lat_max"": 51.487258432693665}","{""lat"": 0.0005101912894005523, ""lng"": 0.00048260800571020557}",3474.136390001384,"{""lat"": 55.90714974011644, ""lng"": 34.94265160046052}","{""lat"": 355.90714974011644, ""lng"": 334.9426516004605}"
71,E00175230,"{""lat"": 51.487300722140056, ""lng"": -0.14825378942132453}",6.37076361554728e-07,"{""lng_min"": -0.14906079029869, ""lat_min"": 51.486775616685456, ""lng_max"": -0.147651601796258, ""lat_max"": 51.487812193922956}","{""lat"": 0.0005251054545993838, ""lng"": 0.0008070008773654602}",4921.615999004203,"{""lat"": 57.33600690262392, ""lng"": 56.078137854114175}","{""lat"": 357.3360069026239, ""lng"": 356.0781378541142}"
72,E00023591,"{""lat"": 51.530204092266835, ""lng"": -0.19973798542359636}",2.0009957850174995e-06,"{""lng_min"": -0.201465774242188, ""lat_min"": 51.52924417004773, ""lng_max"": -0.198314620205533, ""lat_max"": 51.530971220000865}","{""lat"": 0.0009599222191027934, ""lng"": 0.0017277888185916468}",15443.61912550153,"{""lat"": 104.4625967447646, ""lng"": 120.32010388036724}","{""lat"": 404.4625967447646, ""lng"": 420.32010388036724}"
73,E00023510,"{""lat"": 51.51456112392562, ""lng"": -0.15770141084916167}",5.222767716510134e-06,"{""lng_min"": -0.159661293832209, ""lat_min"": 51.513410936440046, ""lng_max"": -0.155979778572784, ""lat_max"": 51.51598543310017}","{""lat"": 0.001424309174552718, ""lng"": 0.001959882983047334}",40323.591417499294,"{""lat"": 159.56127610008116, ""lng"": 136.68093603046145}","{""lat"": 459.56127610008116, ""lng"": 436.68093603046145}"
74,E00023581,"{""lat"": 51.52628616307146, ""lng"": -0.17016641748661762}",2.675072408539501e-06,"{""lng_min"": -0.171949203819763, ""lat_min"": 51.52519209352515, ""lng_max"": -0.168070886808044, ""lat_max"": 51.52738723370062}","{""lat"": 0.001101070629161427, ""lng"": 0.002095530678573626}",20648.141126498,"{""lat"": 125.52064648532541, ""lng"": 142.9588098707609}","{""lat"": 425.5206464853254, ""lng"": 442.9588098707609}"
75,E00023441,"{""lat"": 51.53643722589811, ""lng"": -0.18160877392097102}",5.643218709485653e-06,"{""lng_min"": -0.185043920119125, ""lat_min"": 51.53540841421262, ""lng_max"": -0.178851456425178, ""lat_max"": 51.53759643796237}","{""lat"": 0.001159212064258952, ""lng"": 0.0034351461981539655}",43548.60471550286,"{""lat"": 132.28640105613158, ""lng"": 236.3796441165032}","{""lat"": 432.2864010561316, ""lng"": 536.3796441165032}"
76,E00024071,"{""lat"": 51.48965645787891, ""lng"": -0.1449203229086626}",8.220391180014661e-07,"{""lng_min"": -0.145561696435954, ""lat_min"": 51.48912856955252, ""lng_max"": -0.14410767186626, ""lat_max"": 51.49018091775805}","{""lat"": 0.0005278883263883927, ""lng"": 0.0008126510424026068}",6350.215979003465,"{""lat"": 58.48443486416363, ""lng"": 56.317959564970806}","{""lat"": 358.48443486416363, ""lng"": 356.3179595649708}"
77,E00023867,"{""lat"": 51.527038101603615, ""lng"": -0.2092799366292141}",1.7416050296072188e-06,"{""lng_min"": -0.210874827233026, ""lat_min"": 51.52652848279005, ""lng_max"": -0.207788836570413, ""lat_max"": 51.527476957963835}","{""lat"": 0.0005096188135667035, ""lng"": 0.0015948906038119048}",13442.519677500617,"{""lat"": 54.45302162083681, ""lng"": 110.30575739499182}","{""lat"": 354.4530216208368, ""lng"": 410.3057573949918}"
78,E00024061,"{""lat"": 51.491235479889895, ""lng"": -0.1468324870350276}",1.4836899941383031e-06,"{""lng_min"": -0.14786817345923, ""lat_min"": 51.490314263600226, ""lng_max"": -0.145770782185156, ""lat_max"": 51.49217027346655}","{""lat"": 0.0009347935766541582, ""lng"": 0.0010617048498716142}",11461.033608498674,"{""lat"": 104.0823849151493, ""lng"": 75.72190667444374}","{""lat"": 404.0823849151493, ""lng"": 375.72190667444374}"
79,E00024140,"{""lat"": 51.51246129267746, ""lng"": -0.15156501520447638}",6.76827231025722e-06,"{""lng_min"": -0.155388543702227, ""lat_min"": 51.51136384151666, ""lng_max"": -0.148078327128375, ""lat_max"": 51.513528560313475}","{""lat"": 0.001097451160795515, ""lng"": 0.003823528497750611}",52258.541040506076,"{""lat"": 128.5588011770451, ""lng"": 263.18357461551204}","{""lat"": 428.5588011770451, ""lng"": 563.183574615512}"
80,E00023726,"{""lat"": 51.51335025142734, ""lng"": -0.1826683511974761}",9.118569604413968e-07,"{""lng_min"": -0.183628595173821, ""lat_min"": 51.512767695886204, ""lng_max"": -0.181616079148103, ""lat_max"": 51.5139297309755}","{""lat"": 0.000582555541136287, ""lng"": 0.0010522720493731097}",7040.31384700005,"{""lat"": 66.20997256037663, ""lng"": 71.67159278097097}","{""lat"": 366.2099725603766, ""lng"": 371.67159278097097}"
81,E00023879,"{""lat"": 51.530360957853304, ""lng"": -0.20970239387440145}",2.213424073122024e-06,"{""lng_min"": -0.211068394862378, ""lat_min"": 51.52961401842871, ""lng_max"": -0.207787287845857, ""lat_max"": 51.53109616288267}","{""lat"": 0.0007469394245944727, ""lng"": 0.0019151060285444443}",17083.00243449941,"{""lat"": 83.73125231169979, ""lng"": 133.38538230233826}","{""lat"": 383.7312523116998, ""lng"": 433.38538230233826}"
82,E00023529,"{""lat"": 51.51978889620595, ""lng"": -0.16173887556163558}",1.516779333324199e-06,"{""lng_min"": -0.163278551086361, ""lat_min"": 51.519265797217585, ""lng_max"": -0.160232440972255, ""lat_max"": 51.520494489181615}","{""lat"": 0.000705592975663194, ""lng"": 0.0015396755247254201}",11709.296520000153,"{""lat"": 78.55079740012297, ""lng"": 106.33834488829598}","{""lat"": 378.550797400123, ""lng"": 406.338344888296}"
83,E00023443,"{""lat"": 51.53593736598161, ""lng"": -0.16737545355145086}",1.9554895886253344e-06,"{""lng_min"": -0.168837094176018, ""lat_min"": 51.535000851626634, ""lng_max"": -0.165938327006891, ""lat_max"": 51.53737955649849}","{""lat"": 0.0014421905168831017, ""lng"": 0.0014616406245671343}",15090.72751900222,"{""lat"": 157.971858070523, ""lng"": 104.23909215303138}","{""lat"": 457.971858070523, ""lng"": 404.2390921530314}"
84,E00023458,"{""lat"": 51.517524557898746, ""lng"": -0.19044538514119758}",1.4506112540749765e-06,"{""lng_min"": -0.191353677607924, ""lat_min"": 51.516862021135424, ""lng_max"": -0.189122631149871, ""lat_max"": 51.51809401189602}","{""lat"": 0.0006625367633219525, ""lng"": 0.0013227539913265862}",11198.902044498522,"{""lat"": 75.04302360926522, ""lng"": 90.23035165457986}","{""lat"": 375.0430236092652, ""lng"": 390.23035165457986}"
85,E00024138,"{""lat"": 51.51215865527856, ""lng"": -0.13238608800219331}",3.0557729436003484e-06,"{""lng_min"": -0.134362613520206, ""lat_min"": 51.510793374437625, ""lng_max"": -0.129592769390409, ""lat_max"": 51.51324170095361}","{""lat"": 0.0013652808409361228, ""lng"": 0.0027933186117843067}",23594.299711500687,"{""lat"": 154.54514073304017, ""lng"": 191.53108317649458}","{""lat"": 454.54514073304017, ""lng"": 491.5310831764946}"
86,E00023922,"{""lat"": 51.53428346862831, ""lng"": -0.15607023579480442}",4.845710614245119e-05,"{""lng_min"": -0.16212303915718, ""lat_min"": 51.530292261910986, ""lng_max"": -0.150570626205098, ""lat_max"": 51.53751958046409}","{""lat"": 0.003991206717323337, ""lng"": 0.0060528033623755695}",373963.8312939734,"{""lat"": 448.4089238057786, ""lng"": 419.6937861548504}","{""lat"": 748.4089238057786, ""lng"": 719.6937861548504}"
87,E00023541,"{""lat"": 51.48752530204258, ""lng"": -0.15036749118470394}",8.15596210555316e-07,"{""lng_min"": -0.151219944592895, ""lat_min"": 51.486816384865094, ""lng_max"": -0.149819041283821, ""lat_max"": 51.48813628909346}","{""lat"": 0.00070891717748367, ""lng"": 0.0008524534081910673}",6300.720866501549,"{""lat"": 78.65502897347324, ""lng"": 59.95153422851581}","{""lat"": 378.65502897347324, ""lng"": 359.9515342285158}"
88,E00024126,"{""lat"": 51.519504417359435, ""lng"": -0.14073027862821802}",7.9796212339313e-07,"{""lng_min"": -0.14152233354626, ""lat_min"": 51.518885359504914, ""lng_max"": -0.139801336724887, ""lat_max"": 51.52001527456568}","{""lat"": 0.000619057854521543, ""lng"": 0.0009289419033310098}",6160.235466001827,"{""lat"": 69.33996623411076, ""lng"": 63.29898292059079}","{""lat"": 369.33996623411076, ""lng"": 363.2989829205908}"
89,E00023993,"{""lat"": 51.49062129395097, ""lng"": -0.13449055232208604}",1.3096263303199018e-06,"{""lng_min"": -0.13546293383122, ""lat_min"": 51.49005189347162, ""lng_max"": -0.133416018746885, ""lat_max"": 51.49125443171508}","{""lat"": 0.0006331377641046743, ""lng"": 0.001074533575201042}",10116.640205003503,"{""lat"": 69.6833045227977, ""lng"": 74.81326970621012}","{""lat"": 369.6833045227977, ""lng"": 374.8132697062101}"
90,E00023460,"{""lat"": 51.5176227814529, ""lng"": -0.19631334452267507}",7.019630877173994e-07,"{""lng_min"": -0.197280245121234, ""lat_min"": 51.51725757766499, ""lng_max"": -0.195365182073607, ""lat_max"": 51.51811443218614}","{""lat"": 0.0004916507332382025, ""lng"": 0.0009669005985589174}",5419.218001000177,"{""lat"": 55.87767231074395, ""lng"": 67.19508709118236}","{""lat"": 355.87767231074395, ""lng"": 367.19508709118236}"
91,E00023806,"{""lat"": 51.52989569965097, ""lng"": -0.1914303258333386}",1.0970407270620698e-05,"{""lng_min"": -0.194038230899603, ""lat_min"": 51.52814791554832, ""lng_max"": -0.187046878806533, ""lat_max"": 51.531841763688625}","{""lat"": 0.0019460640376536276, ""lng"": 0.004383447026805598}",84670.10220549635,"{""lat"": 216.46495425145258, ""lng"": 303.7292956514284}","{""lat"": 516.4649542514526, ""lng"": 603.7292956514284}"
92,E00023438,"{""lat"": 51.53856275441089, ""lng"": -0.17757532990286073}",6.281378559952035e-06,"{""lng_min"": -0.179650613857343, ""lat_min"": 51.537039233451836, ""lng_max"": -0.175706070559049, ""lat_max"": 51.5397922687649}","{""lat"": 0.0015235209590542809, ""lng"": 0.0020752839544822543}",48471.110130501234,"{""lat"": 170.71698390092934, ""lng"": 141.2429563126061}","{""lat"": 470.71698390092934, ""lng"": 441.2429563126061}"
93,E00023795,"{""lat"": 51.531114828556454, ""lng"": -0.18584428443880346}",2.0346059677523123e-06,"{""lng_min"": -0.18750078939481, ""lat_min"": 51.53030596226139, ""lng_max"": -0.184327603896786, ""lat_max"": 51.53222089285816}","{""lat"": 0.0011060643017088978, ""lng"": 0.001656504956006527}",15702.804804500842,"{""lat"": 120.22274012656999, ""lng"": 117.5885206629755}","{""lat"": 420.22274012657, ""lng"": 417.5885206629755}"
94,E00023861,"{""lat"": 51.52808188470139, ""lng"": -0.20835815359878113}",5.31126735132593e-06,"{""lng_min"": -0.210339269267786, ""lat_min"": 51.52676165298983, ""lng_max"": -0.205543477494052, ""lat_max"": 51.52921009809453}","{""lat"": 0.0013202317115599271, ""lng"": 0.00281467610472913}",40993.930007002346,"{""lat"": 145.41284570805146, ""lng"": 194.9411982409656}","{""lat"": 445.41284570805146, ""lng"": 494.9411982409656}"
95,E00023570,"{""lat"": 51.52277667890132, ""lng"": -0.16657933184559603}",1.7689273132026247e-06,"{""lng_min"": -0.167781161058307, ""lat_min"": 51.522156349049716, ""lng_max"": -0.165222498727775, ""lat_max"": 51.52354096692425}","{""lat"": 0.0007642880229283833, ""lng"": 0.0013568331178210324}",13654.922942497242,"{""lat"": 84.64063130700379, ""lng"": 95.35194247576874}","{""lat"": 384.6406313070038, ""lng"": 395.35194247576874}"
96,E00024013,"{""lat"": 51.4937782697268, ""lng"": -0.13927288748456637}",7.733789785717423e-07,"{""lng_min"": -0.140032442658382, ""lat_min"": 51.493210368553875, ""lng_max"": -0.138567430876162, ""lat_max"": 51.49431471821097}","{""lat"": 0.0005679011729284866, ""lng"": 0.0007595551738156237}",5973.798715001901,"{""lat"": 62.59951775407535, ""lng"": 53.08950733416714}","{""lat"": 362.59951775407535, ""lng"": 353.08950733416714}"
97,E00024092,"{""lat"": 51.52339806837142, ""lng"": -0.20011985832123066}",3.263298857631807e-06,"{""lng_min"": -0.20181702987056, ""lat_min"": 51.5228569320906, ""lng_max"": -0.197660336014348, ""lat_max"": 51.52427821138161}","{""lat"": 0.0008801430101925689, ""lng"": 0.0024595223068826777}",25189.754547501463,"{""lat"": 95.21490302841994, ""lng"": 170.52597715111915}","{""lat"": 395.21490302841994, ""lng"": 470.52597715111915}"
98,E00175235,"{""lat"": 51.532147178045264, ""lng"": -0.20824928032201398}",2.4922803574501104e-06,"{""lng_min"": -0.210740747512458, ""lat_min"": 51.53156802080218, ""lng_max"": -0.20660304106693, ""lat_max"": 51.532755267566415}","{""lat"": 0.0006080895211511006, ""lng"": 0.002491467190444019}",19234.45370899942,"{""lat"": 67.80532024792046, ""lng"": 172.52134005480912}","{""lat"": 367.80532024792046, ""lng"": 472.5213400548091}"
99,E00023845,"{""lat"": 51.51536657406891, ""lng"": -0.149550340366591}",8.875368887819507e-06,"{""lng_min"": -0.152188586142626, ""lat_min"": 51.5141575856045, ""lng_max"": -0.146947926233274, ""lat_max"": 51.51665045545197}","{""lat"": 0.0012838813830597928, ""lng"": 0.0026382457760349975}",68523.39293550058,"{""lat"": 141.63474280395894, ""lng"": 184.28413576819003}","{""lat"": 441.63474280395894, ""lng"": 484.28413576819}"
100,E00023864,"{""lat"": 51.52751527186065, ""lng"": -0.2062118463184316}",2.707577784407338e-06,"{""lng_min"": -0.207535786508483, ""lat_min"": 51.52652530167927, ""lng_max"": -0.204912822160131, ""lat_max"": 51.52822309874287}","{""lat"": 0.0009899701813793627, ""lng"": 0.0013239401900514147}",20898.159825998722,"{""lat"": 108.60311495128553, ""lng"": 92.66801135707647}","{""lat"": 408.60311495128553, ""lng"": 392.66801135707647}"
101,E00023989,"{""lat"": 51.49117399762479, ""lng"": -0.13587235850861065}",1.1987398868602707e-06,"{""lng_min"": -0.136776190992422, ""lat_min"": 51.490614897230685, ""lng_max"": -0.134899691519225, ""lat_max"": 51.49183704593539}","{""lat"": 0.000663048310599379, ""lng"": 0.0009726669893856399}",9259.943343997207,"{""lat"": 73.21348434357787, ""lng"": 67.29463460866828}","{""lat"": 373.2134843435779, ""lng"": 367.2946346086683}"
102,E00023536,"{""lat"": 51.488944435155425, ""lng"": -0.14902918332155984}",1.458474712684555e-06,"{""lng_min"": -0.149703421531017, ""lat_min"": 51.48824665371786, ""lng_max"": -0.148339375286479, ""lat_max"": 51.48974527057547}","{""lat"": 0.0008008354200441659, ""lng"": 0.0006898080350808411}",11266.804169501276,"{""lat"": 88.30140597411082, ""lng"": 49.76285490277223}","{""lat"": 388.3014059741108, ""lng"": 349.76285490277223}"
103,E00023664,"{""lat"": 51.493326837863705, ""lng"": -0.15377579322943563}",3.883782885911491e-06,"{""lng_min"": -0.156000682290582, ""lat_min"": 51.49239816040845, ""lng_max"": -0.151270139881071, ""lat_max"": 51.49409260599305}","{""lat"": 0.000928677455256377, ""lng"": 0.0025056533483646393}",29999.54065949959,"{""lat"": 104.96587435883703, ""lng"": 175.40579946013168}","{""lat"": 404.965874358837, ""lng"": 475.4057994601317}"
