,OA,[total] - worker_count,[total] - student_count,[total] - tourist_count,[total] - shopper_count,[total] - leisurer_count,[total] - chorer_count,[total] - total_count,[per_effective_area_square_meter] - worker_count,[per_effective_area_square_meter] - student_count,[per_effective_area_square_meter] - tourist_count,[per_effective_area_square_meter] - shopper_count,[per_effective_area_square_meter] - leisurer_count,[per_effective_area_square_meter] - chorer_count,[per_effective_area_square_meter] - total_count,[%_of_borough_total] - [per_effective_area_square_meter] - worker,[%_of_borough_total] - [per_effective_area_square_meter] - student,[%_of_borough_total] - [per_effective_area_square_meter] - tourist,[%_of_borough_total] - [per_effective_area_square_meter] - shopper,[%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[%_of_borough_total] - [per_effective_area_square_meter] - chorer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - worker,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - student,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - tourist,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - shopper,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - chorer
523,E00023846,1259.094,125.442,103.854,181.091,112.132,86.265,1867.878,12.78,1.273,1.054,1.838,1.138,0.876,18.96,0.324,0.229,0.216,0.233,0.162,0.225,0.324,0.229,0.216,0.233,0.162,0.225
524,E00023637,366.363,49.933,74.739,43.052,106.468,46.26,686.815,2.054,0.28,0.419,0.241,0.597,0.259,3.851,0.052,0.05,0.086,0.03,0.085,0.066,0.052,0.05,0.086,0.03,0.085,0.066
525,E00175274,243.747,35.58,26.459,41.153,43.592,27.121,417.651,2.196,0.321,0.238,0.371,0.393,0.244,3.763,0.056,0.058,0.049,0.047,0.056,0.063,0.056,0.058,0.049,0.047,0.056,0.063
526,E00023431,384.21,99.923,48.199,76.764,59.527,50.263,718.885,1.659,0.432,0.208,0.332,0.257,0.217,3.105,0.042,0.078,0.043,0.042,0.036,0.056,0.042,0.078,0.043,0.042,0.036,0.056
527,E00023740,882.615,136.279,142.704,164.359,231.429,102.11,1659.496,5.476,0.846,0.885,1.02,1.436,0.634,10.296,0.139,0.152,0.181,0.129,0.204,0.162,0.139,0.152,0.181,0.129,0.204,0.162
528,E00023967,440.512,88.856,65.092,82.27,119.922,45.364,842.016,4.925,0.993,0.728,0.92,1.341,0.507,9.413,0.125,0.179,0.149,0.117,0.19,0.13,0.125,0.179,0.149,0.117,0.19,0.13
529,E00023554,265.726,80.907,33.038,58.229,55.025,33.755,526.681,2.632,0.802,0.327,0.577,0.545,0.334,5.218,0.067,0.144,0.067,0.073,0.077,0.086,0.067,0.144,0.067,0.073,0.077,0.086
530,E00023923,63.389,16.64,9.462,11.118,7.474,7.339,115.422,0.57,0.15,0.085,0.1,0.067,0.066,1.038,0.014,0.027,0.018,0.013,0.01,0.017,0.014,0.027,0.018,0.013,0.01,0.017
531,E00023837,2633.846,195.657,146.205,192.219,319.441,157.785,3645.155,24.488,1.819,1.359,1.787,2.97,1.467,33.891,0.62,0.328,0.278,0.227,0.421,0.376,0.62,0.328,0.278,0.227,0.421,0.376
532,E00023804,434.265,71.445,45.341,108.278,57.366,55.013,771.709,4.092,0.673,0.427,1.02,0.541,0.518,7.271,0.104,0.121,0.088,0.129,0.077,0.133,0.104,0.121,0.088,0.129,0.077,0.133
533,E00023816,1187.06,114.068,99.481,61.963,100.699,68.608,1631.878,5.176,0.497,0.434,0.27,0.439,0.299,7.116,0.131,0.09,0.089,0.034,0.062,0.077,0.131,0.09,0.089,0.034,0.062,0.077
534,E00023897,129.18,11.973,10.631,16.367,12.354,12.157,192.663,1.608,0.149,0.132,0.204,0.154,0.151,2.398,0.041,0.027,0.027,0.026,0.022,0.039,0.041,0.027,0.027,0.026,0.022,0.039
535,E00023958,554.368,104.225,71.13,111.224,88.173,40.609,969.729,7.478,1.406,0.96,1.5,1.189,0.548,13.081,0.189,0.253,0.196,0.19,0.169,0.14,0.189,0.253,0.196,0.19,0.169,0.14
536,E00023750,170.914,21.977,34.283,51.32,40.284,20.13,338.907,1.872,0.241,0.375,0.562,0.441,0.22,3.711,0.047,0.043,0.077,0.071,0.063,0.056,0.047,0.043,0.077,0.071,0.063,0.056
537,E00023813,1248.689,166.463,138.002,189.212,213.324,108.796,2064.486,8.365,1.115,0.925,1.268,1.429,0.729,13.831,0.212,0.201,0.189,0.161,0.203,0.187,0.212,0.201,0.189,0.161,0.203,0.187
538,E00023823,1003.466,145.873,111.792,202.225,184.478,86.256,1734.09,9.475,1.377,1.056,1.909,1.742,0.814,16.374,0.24,0.248,0.216,0.242,0.247,0.209,0.24,0.248,0.216,0.242,0.247,0.209
539,E00023892,811.133,106.612,100.994,184.215,160.22,79.188,1442.362,7.952,1.045,0.99,1.806,1.571,0.776,14.14,0.201,0.188,0.203,0.229,0.223,0.199,0.201,0.188,0.203,0.229,0.223,0.199
540,E00023938,2501.185,292.245,420.484,299.79,448.393,219.851,4181.949,4.713,0.551,0.792,0.565,0.845,0.414,7.881,0.119,0.099,0.162,0.072,0.12,0.106,0.119,0.099,0.162,0.072,0.12,0.106
541,E00023439,337.681,38.797,41.092,62.593,79.278,33.293,592.732,2.366,0.272,0.288,0.439,0.556,0.233,4.154,0.06,0.049,0.059,0.056,0.079,0.06,0.06,0.049,0.059,0.056,0.079,0.06
542,E00175256,202.897,41.909,21.997,24.627,30.987,21.185,343.602,3.734,0.771,0.405,0.453,0.57,0.39,6.324,0.095,0.139,0.083,0.058,0.081,0.1,0.095,0.139,0.083,0.058,0.081,0.1
543,E00023435,426.064,82.48,52.422,58.024,79.49,43.39,741.869,1.675,0.324,0.206,0.228,0.312,0.171,2.916,0.042,0.058,0.042,0.029,0.044,0.044,0.042,0.058,0.042,0.029,0.044,0.044
544,E00023661,1103.616,152.019,107.07,164.685,152.899,98.472,1778.762,6.871,0.946,0.667,1.025,0.952,0.613,11.075,0.174,0.171,0.136,0.13,0.135,0.157,0.174,0.171,0.136,0.13,0.135,0.157
545,E00023960,1270.143,138.346,263.306,349.035,366.076,114.585,2501.491,11.094,1.208,2.3,3.048,3.197,1.001,21.848,0.281,0.218,0.471,0.387,0.454,0.256,0.281,0.218,0.471,0.387,0.454,0.256
546,E00023876,168.111,25.75,20.885,41.196,33.535,21.46,310.937,1.147,0.176,0.142,0.281,0.229,0.146,2.121,0.029,0.032,0.029,0.036,0.032,0.038,0.029,0.032,0.029,0.036,0.032,0.038
547,E00023633,574.292,75.852,120.549,103.687,188.984,62.526,1125.889,4.245,0.561,0.891,0.766,1.397,0.462,8.322,0.108,0.101,0.182,0.097,0.198,0.119,0.108,0.101,0.182,0.097,0.198,0.119
548,E00023640,315.642,42.29,55.003,48.132,82.985,41.198,585.251,1.977,0.265,0.345,0.302,0.52,0.258,3.666,0.05,0.048,0.07,0.038,0.074,0.066,0.05,0.048,0.07,0.038,0.074,0.066
549,E00023729,262.275,58.517,53.771,34.317,81.551,25.56,515.991,2.675,0.597,0.548,0.35,0.832,0.261,5.262,0.068,0.108,0.112,0.044,0.118,0.067,0.068,0.108,0.112,0.044,0.118,0.067
550,E00023775,271.382,27.715,25.864,59.906,39.479,27.756,452.102,3.399,0.347,0.324,0.75,0.495,0.348,5.663,0.086,0.062,0.066,0.095,0.07,0.089,0.086,0.062,0.066,0.095,0.07,0.089
551,E00024034,487.825,97.279,44.62,76.347,59.655,47.649,813.375,5.001,0.997,0.457,0.783,0.612,0.488,8.338,0.127,0.18,0.094,0.099,0.087,0.125,0.127,0.18,0.094,0.099,0.087,0.125
552,E00175221,158.191,18.926,15.561,17.319,14.465,15.968,240.428,1.883,0.225,0.185,0.206,0.172,0.19,2.863,0.048,0.041,0.038,0.026,0.025,0.049,0.048,0.041,0.038,0.026,0.025,0.049
553,E00023888,412.601,64.636,34.529,90.976,60.849,42.16,705.751,3.453,0.541,0.289,0.761,0.509,0.353,5.907,0.087,0.098,0.059,0.097,0.072,0.09,0.087,0.098,0.059,0.097,0.072,0.09
554,E00175266,419.759,71.936,62.014,158.796,48.835,47.299,808.639,3.488,0.598,0.515,1.319,0.406,0.393,6.719,0.088,0.108,0.105,0.167,0.058,0.101,0.088,0.108,0.105,0.167,0.058,0.101
555,E00023715,369.588,56.608,48.258,121.645,83.388,46.682,726.17,3.824,0.586,0.499,1.259,0.863,0.483,7.514,0.097,0.106,0.102,0.16,0.123,0.124,0.097,0.106,0.102,0.16,0.123,0.124
556,E00023809,180.512,21.39,16.551,25.44,28.003,18.366,290.261,1.273,0.151,0.117,0.179,0.198,0.13,2.048,0.032,0.027,0.024,0.023,0.028,0.033,0.032,0.027,0.024,0.023,0.028,0.033
557,E00175252,331.299,45.109,37.644,66.198,52.925,30.335,563.51,4.191,0.571,0.476,0.837,0.669,0.384,7.128,0.106,0.103,0.098,0.106,0.095,0.098,0.106,0.103,0.098,0.106,0.095,0.098
558,E00023456,162.027,19.188,15.96,12.43,27.173,21.788,258.566,1.698,0.201,0.167,0.13,0.285,0.228,2.71,0.043,0.036,0.034,0.017,0.04,0.058,0.043,0.036,0.034,0.017,0.04,0.058
559,E00023778,260.778,23.346,23.444,56.097,32.099,24.21,419.973,2.781,0.249,0.25,0.598,0.342,0.258,4.479,0.07,0.045,0.051,0.076,0.049,0.066,0.07,0.045,0.051,0.076,0.049,0.066
560,E00023994,417.074,67.103,59.535,86.898,79.471,44.855,754.936,5.277,0.849,0.753,1.099,1.005,0.568,9.551,0.134,0.153,0.154,0.14,0.143,0.146,0.134,0.153,0.154,0.14,0.143,0.146
561,E00024050,1206.768,151.047,144.924,274.334,226.78,123.391,2127.244,6.676,0.836,0.802,1.518,1.255,0.683,11.768,0.169,0.151,0.164,0.193,0.178,0.175,0.169,0.151,0.164,0.193,0.178,0.175
562,E00023527,1273.51,137.257,117.494,183.454,187.397,113.927,2013.038,9.493,1.023,0.876,1.368,1.397,0.849,15.006,0.24,0.184,0.179,0.173,0.198,0.218,0.24,0.184,0.179,0.173,0.198,0.218
563,E00023659,371.118,61.941,38.208,62.741,57.038,40.139,631.185,3.381,0.564,0.348,0.572,0.52,0.366,5.75,0.086,0.102,0.071,0.073,0.074,0.094,0.086,0.102,0.071,0.073,0.074,0.094
564,E00023943,1100.312,105.209,126.762,169.84,156.718,86.548,1745.389,7.548,0.722,0.87,1.165,1.075,0.594,11.973,0.191,0.13,0.178,0.148,0.153,0.152,0.191,0.13,0.178,0.148,0.153,0.152
565,E00023768,117.074,10.474,10.271,11.193,13.196,10.967,173.175,1.755,0.157,0.154,0.168,0.198,0.164,2.596,0.044,0.028,0.032,0.021,0.028,0.042,0.044,0.028,0.032,0.021,0.028,0.042
566,E00023436,358.45,68.938,37.89,59.916,55.577,46.529,627.3,1.181,0.227,0.125,0.197,0.183,0.153,2.067,0.03,0.041,0.025,0.025,0.026,0.039,0.03,0.041,0.025,0.025,0.026,0.039
567,E00023606,648.605,82.111,90.958,185.324,132.555,78.858,1218.411,4.264,0.54,0.598,1.218,0.871,0.518,8.009,0.108,0.097,0.123,0.155,0.124,0.133,0.108,0.097,0.123,0.155,0.124,0.133
568,E00023496,877.453,101.332,92.791,136.047,154.506,85.197,1447.326,8.715,1.006,0.922,1.351,1.535,0.846,14.375,0.221,0.181,0.188,0.171,0.218,0.217,0.221,0.181,0.188,0.171,0.218,0.217
569,E00023687,829.152,96.118,95.372,218.633,122.468,85.002,1446.744,6.012,0.697,0.691,1.585,0.888,0.616,10.489,0.152,0.126,0.141,0.201,0.126,0.158,0.152,0.126,0.141,0.201,0.126,0.158
570,E00175222,348.819,75.835,54.017,79.001,96.175,37.167,691.013,4.383,0.953,0.679,0.993,1.208,0.467,8.683,0.111,0.172,0.139,0.126,0.171,0.12,0.111,0.172,0.139,0.126,0.171,0.12
571,E00175196,5621.841,539.329,829.284,1499.767,753.123,463.599,9706.943,15.006,1.44,2.214,4.003,2.01,1.237,25.91,0.38,0.26,0.453,0.508,0.285,0.317,0.38,0.26,0.453,0.508,0.285,0.317
572,E00023824,2520.863,324.953,236.002,321.132,274.703,191.583,3869.236,11.972,1.543,1.121,1.525,1.305,0.91,18.376,0.303,0.278,0.229,0.194,0.185,0.233,0.303,0.278,0.229,0.194,0.185,0.233
573,E00023906,73.387,7.49,6.641,11.208,8.48,8.274,115.479,1.35,0.138,0.122,0.206,0.156,0.152,2.124,0.034,0.025,0.025,0.026,0.022,0.039,0.034,0.025,0.025,0.026,0.022,0.039
574,E00023907,132.482,15.328,11.179,16.915,12.902,14.216,203.023,1.914,0.221,0.161,0.244,0.186,0.205,2.933,0.048,0.04,0.033,0.031,0.026,0.053,0.048,0.04,0.033,0.031,0.026,0.053
575,E00175220,794.615,109.468,97.226,199.955,141.591,92.331,1435.186,5.149,0.709,0.63,1.296,0.917,0.598,9.299,0.13,0.128,0.129,0.164,0.13,0.154,0.13,0.128,0.129,0.164,0.13,0.154
576,E00023848,2138.254,164.231,115.196,102.689,184.725,114.051,2819.146,14.417,1.107,0.777,0.692,1.245,0.769,19.007,0.365,0.2,0.159,0.088,0.177,0.197,0.365,0.2,0.159,0.088,0.177,0.197
577,E00024119,1445.734,146.963,169.248,188.626,249.731,128.451,2328.752,8.19,0.833,0.959,1.069,1.415,0.728,13.193,0.207,0.15,0.196,0.136,0.201,0.186,0.207,0.15,0.196,0.136,0.201,0.186
578,E00023628,610.405,81.751,115.695,103.082,183.026,66.011,1159.97,6.145,0.823,1.165,1.038,1.843,0.665,11.678,0.156,0.148,0.238,0.132,0.262,0.17,0.156,0.148,0.238,0.132,0.262,0.17
579,E00023812,921.11,97.564,75.79,90.962,65.137,59.989,1310.553,16.125,1.708,1.327,1.592,1.14,1.05,22.943,0.408,0.308,0.271,0.202,0.162,0.269,0.408,0.308,0.271,0.202,0.162,0.269
580,E00023893,941.162,111.927,91.754,196.818,145.574,90.133,1577.368,6.865,0.816,0.669,1.436,1.062,0.657,11.506,0.174,0.147,0.137,0.182,0.151,0.169,0.174,0.147,0.137,0.182,0.151,0.169
581,E00023465,554.327,68.985,55.706,128.443,116.471,67.479,991.411,4.844,0.603,0.487,1.122,1.018,0.59,8.664,0.123,0.109,0.1,0.142,0.145,0.151,0.123,0.109,0.1,0.142,0.145,0.151
582,E00023522,961.925,137.094,130.606,173.419,188.224,93.455,1684.724,7.775,1.108,1.056,1.402,1.521,0.755,13.616,0.197,0.2,0.216,0.178,0.216,0.194,0.197,0.2,0.216,0.178,0.216,0.194
583,E00175232,461.532,69.115,48.195,114.774,77.239,53.514,824.369,6.524,0.977,0.681,1.622,1.092,0.756,11.652,0.165,0.176,0.139,0.206,0.155,0.194,0.165,0.176,0.139,0.206,0.155,0.194
584,E00024130,3409.283,412.55,381.435,707.943,509.54,285.395,5706.146,12.916,1.563,1.445,2.682,1.93,1.081,21.617,0.327,0.282,0.296,0.34,0.274,0.277,0.327,0.282,0.296,0.34,0.274,0.277
585,E00023470,393.71,81.054,65.677,130.451,99.996,46.421,817.309,3.063,0.631,0.511,1.015,0.778,0.361,6.359,0.078,0.114,0.105,0.129,0.11,0.092,0.078,0.114,0.105,0.129,0.11,0.092
586,E00023596,530.702,79.862,70.997,153.412,101.169,69.125,1005.268,4.568,0.687,0.611,1.321,0.871,0.595,8.653,0.116,0.124,0.125,0.167,0.124,0.152,0.116,0.124,0.125,0.167,0.124,0.152
587,E00023517,1113.712,161.226,134.937,286.629,177.157,112.263,1985.924,5.684,0.823,0.689,1.463,0.904,0.573,10.135,0.144,0.148,0.141,0.186,0.128,0.147,0.144,0.148,0.141,0.186,0.128,0.147
588,E00023878,177.076,26.45,12.255,22.48,14.147,13.302,265.709,1.667,0.249,0.115,0.212,0.133,0.125,2.501,0.042,0.045,0.024,0.027,0.019,0.032,0.042,0.045,0.024,0.027,0.019,0.032
589,E00023669,2206.538,260.574,369.018,694.008,514.039,235.132,4279.309,4.97,0.587,0.831,1.563,1.158,0.53,9.639,0.126,0.106,0.17,0.198,0.164,0.136,0.126,0.106,0.17,0.198,0.164,0.136
590,E00023480,334.487,73.851,57.971,56.423,101.941,37.821,662.493,2.549,0.563,0.442,0.43,0.777,0.288,5.049,0.065,0.101,0.09,0.055,0.11,0.074,0.065,0.101,0.09,0.055,0.11,0.074
591,E00023454,350.605,34.869,30.406,45.443,34.676,29.783,525.783,3.553,0.353,0.308,0.461,0.351,0.302,5.328,0.09,0.064,0.063,0.058,0.05,0.077,0.09,0.064,0.063,0.058,0.05,0.077
592,E00023785,275.251,46.04,22.409,45.545,43.494,28.432,461.171,1.955,0.327,0.159,0.323,0.309,0.202,3.275,0.05,0.059,0.033,0.041,0.044,0.052,0.05,0.059,0.033,0.041,0.044,0.052
593,E00023560,723.369,130.803,123.342,271.411,147.207,89.734,1485.866,4.272,0.773,0.728,1.603,0.869,0.53,8.776,0.108,0.139,0.149,0.203,0.123,0.136,0.108,0.139,0.149,0.203,0.123,0.136
594,E00023566,748.699,122.328,103.583,241.744,110.894,88.544,1415.792,5.322,0.87,0.736,1.718,0.788,0.629,10.064,0.135,0.157,0.15,0.218,0.112,0.161,0.135,0.157,0.15,0.218,0.112,0.161
595,E00024022,555.299,81.781,58.307,86.195,85.456,54.661,921.699,4.915,0.724,0.516,0.763,0.756,0.484,8.157,0.124,0.13,0.105,0.097,0.107,0.124,0.124,0.13,0.105,0.097,0.107,0.124
596,E00023425,704.991,78.905,56.553,91.893,70.087,61.34,1063.769,3.783,0.423,0.303,0.493,0.376,0.329,5.708,0.096,0.076,0.062,0.063,0.053,0.085,0.096,0.076,0.062,0.063,0.053,0.085
597,E00023704,495.146,88.632,67.522,69.484,106.853,58.069,885.705,5.057,0.905,0.69,0.71,1.091,0.593,9.046,0.128,0.163,0.141,0.09,0.155,0.152,0.128,0.163,0.141,0.09,0.155,0.152
598,E00023671,983.878,103.441,112.574,200.77,196.922,99.509,1697.094,5.603,0.589,0.641,1.143,1.121,0.567,9.665,0.142,0.106,0.131,0.145,0.159,0.145,0.142,0.106,0.131,0.145,0.159,0.145
599,E00024053,1212.268,150.438,166.644,198.132,247.383,119.751,2094.616,7.03,0.872,0.966,1.149,1.435,0.694,12.148,0.178,0.157,0.198,0.146,0.203,0.178,0.178,0.157,0.198,0.146,0.203,0.178
600,E00023904,180.671,34.731,19.254,34.344,34.59,21.386,324.976,1.249,0.24,0.133,0.237,0.239,0.148,2.246,0.032,0.043,0.027,0.03,0.034,0.038,0.032,0.043,0.027,0.03,0.034,0.038
601,E00023847,639.066,36.055,39.369,30.378,39.964,31.969,816.8,11.582,0.653,0.713,0.551,0.724,0.579,14.803,0.293,0.118,0.146,0.07,0.103,0.148,0.293,0.118,0.146,0.07,0.103,0.148
602,E00023985,724.693,69.443,91.783,148.077,153.157,66.109,1253.262,7.893,0.756,1.0,1.613,1.668,0.72,13.65,0.2,0.136,0.205,0.205,0.237,0.184,0.2,0.136,0.205,0.205,0.237,0.184
603,E00023835,1560.184,174.497,171.835,362.766,300.037,129.019,2698.338,12.025,1.345,1.324,2.796,2.312,0.994,20.797,0.305,0.242,0.271,0.355,0.328,0.255,0.305,0.242,0.271,0.355,0.328,0.255
604,E00175227,673.186,114.328,59.187,80.384,103.349,67.467,1097.901,6.578,1.117,0.578,0.785,1.01,0.659,10.728,0.167,0.201,0.118,0.1,0.143,0.169,0.167,0.201,0.118,0.1,0.143,0.169
605,E00023955,1786.188,197.867,241.227,590.465,318.349,145.987,3280.085,12.45,1.379,1.681,4.116,2.219,1.018,22.863,0.315,0.249,0.344,0.522,0.315,0.261,0.315,0.249,0.344,0.522,0.315,0.261
606,E00023528,916.156,97.906,89.375,138.697,152.444,82.875,1477.454,10.78,1.152,1.052,1.632,1.794,0.975,17.384,0.273,0.208,0.215,0.207,0.255,0.25,0.273,0.208,0.215,0.207,0.255,0.25
607,E00175249,2404.615,311.44,302.53,416.355,359.68,208.281,4002.901,5.497,0.712,0.692,0.952,0.822,0.476,9.151,0.139,0.129,0.142,0.121,0.117,0.122,0.139,0.129,0.142,0.121,0.117,0.122
608,E00023933,2018.662,213.556,273.428,534.817,339.685,156.246,3536.393,9.6,1.016,1.3,2.543,1.615,0.743,16.817,0.243,0.183,0.266,0.323,0.229,0.191,0.243,0.183,0.266,0.323,0.229,0.191
609,E00175254,320.578,46.291,40.292,57.775,60.955,29.268,555.158,3.566,0.515,0.448,0.643,0.678,0.326,6.176,0.09,0.093,0.092,0.082,0.096,0.084,0.09,0.093,0.092,0.082,0.096,0.084
610,E00023828,1560.433,185.03,167.59,358.065,287.069,137.729,2695.916,9.704,1.151,1.042,2.227,1.785,0.856,16.765,0.246,0.207,0.213,0.283,0.253,0.219,0.246,0.207,0.213,0.283,0.253,0.219
611,E00023608,412.42,66.379,42.62,79.724,71.993,46.319,719.456,4.023,0.648,0.416,0.778,0.702,0.452,7.018,0.102,0.117,0.085,0.099,0.1,0.116,0.102,0.117,0.085,0.099,0.1,0.116
612,E00175192,1374.445,147.761,185.821,343.25,257.122,109.185,2417.583,10.063,1.082,1.361,2.513,1.883,0.799,17.701,0.255,0.195,0.278,0.319,0.267,0.205,0.255,0.195,0.278,0.319,0.267,0.205
613,E00023689,896.919,129.052,93.962,136.053,119.182,79.07,1454.238,3.759,0.541,0.394,0.57,0.5,0.331,6.095,0.095,0.098,0.08,0.072,0.071,0.085,0.095,0.098,0.08,0.072,0.071,0.085
614,E00023538,480.476,82.091,51.021,45.993,86.945,42.084,788.61,1.424,0.243,0.151,0.136,0.258,0.125,2.337,0.036,0.044,0.031,0.017,0.036,0.032,0.036,0.044,0.031,0.017,0.036,0.032
615,E00023571,583.68,99.515,88.126,233.67,88.589,64.624,1158.204,5.843,0.996,0.882,2.339,0.887,0.647,11.595,0.148,0.18,0.18,0.297,0.126,0.166,0.148,0.18,0.18,0.297,0.126,0.166
616,E00023902,464.428,69.136,43.052,36.731,53.595,37.336,704.278,1.974,0.294,0.183,0.156,0.228,0.159,2.994,0.05,0.053,0.038,0.02,0.032,0.041,0.05,0.053,0.038,0.02,0.032,0.041
617,E00024006,980.356,120.877,95.561,158.393,154.903,83.405,1593.495,8.929,1.101,0.87,1.443,1.411,0.76,14.513,0.226,0.198,0.178,0.183,0.2,0.195,0.226,0.198,0.178,0.183,0.2,0.195
618,E00023449,953.596,125.762,80.196,151.114,127.921,89.925,1528.515,5.237,0.691,0.44,0.83,0.703,0.494,8.395,0.133,0.124,0.09,0.105,0.1,0.126,0.133,0.124,0.09,0.105,0.1,0.126
619,E00023929,3062.126,358.994,606.175,711.446,725.402,276.465,5740.607,10.567,1.239,2.092,2.455,2.503,0.954,19.81,0.268,0.223,0.428,0.311,0.355,0.244,0.268,0.223,0.428,0.311,0.355,0.244
620,E00023421,227.642,68.072,19.268,31.661,40.353,26.791,413.787,3.061,0.915,0.259,0.426,0.543,0.36,5.563,0.077,0.165,0.053,0.054,0.077,0.092,0.077,0.165,0.053,0.054,0.077,0.092
621,E00023843,1976.413,215.276,191.16,334.792,330.822,156.916,3205.378,14.809,1.613,1.432,2.508,2.479,1.176,24.017,0.375,0.291,0.293,0.318,0.352,0.301,0.375,0.291,0.293,0.318,0.352,0.301
622,E00023561,448.232,94.335,85.167,176.043,79.211,56.637,939.624,4.021,0.846,0.764,1.579,0.711,0.508,8.429,0.102,0.152,0.156,0.2,0.101,0.13,0.102,0.152,0.156,0.2,0.101,0.13
623,E00175205,375.483,86.739,63.377,48.737,50.583,48.764,673.683,3.765,0.87,0.636,0.489,0.507,0.489,6.755,0.095,0.157,0.13,0.062,0.072,0.125,0.095,0.157,0.13,0.062,0.072,0.125
624,E00023537,242.343,37.764,27.098,30.83,29.724,31.728,399.487,2.207,0.344,0.247,0.281,0.271,0.289,3.638,0.056,0.062,0.05,0.036,0.038,0.074,0.056,0.062,0.05,0.036,0.038,0.074
625,E00023951,583.953,79.765,56.394,89.129,96.429,50.843,956.513,7.218,0.986,0.697,1.102,1.192,0.628,11.822,0.183,0.178,0.143,0.14,0.169,0.161,0.183,0.178,0.143,0.14,0.169,0.161
626,E00024116,2634.543,286.721,339.77,438.954,390.708,247.776,4338.472,8.863,0.965,1.143,1.477,1.314,0.834,14.595,0.224,0.174,0.234,0.187,0.186,0.214,0.224,0.174,0.234,0.187,0.186,0.214
627,E00023660,590.317,92.217,65.53,111.678,99.898,66.94,1026.579,3.966,0.62,0.44,0.75,0.671,0.45,6.898,0.1,0.112,0.09,0.095,0.095,0.115,0.1,0.112,0.09,0.095,0.095,0.115
628,E00175228,507.415,63.919,53.357,87.67,86.609,47.981,846.951,5.792,0.73,0.609,1.001,0.989,0.548,9.667,0.147,0.131,0.125,0.127,0.14,0.14,0.147,0.131,0.125,0.127,0.14,0.14
629,E00023450,505.058,79.563,63.509,108.26,84.37,53.172,893.932,2.556,0.403,0.321,0.548,0.427,0.269,4.524,0.065,0.073,0.066,0.07,0.061,0.069,0.065,0.073,0.066,0.07,0.061,0.069
630,E00023638,530.437,76.214,78.341,105.304,117.15,59.211,966.657,7.542,1.084,1.114,1.497,1.666,0.842,13.745,0.191,0.195,0.228,0.19,0.236,0.216,0.191,0.195,0.228,0.19,0.236,0.216
631,E00023966,402.581,67.624,56.066,80.528,74.778,43.545,725.123,3.723,0.625,0.518,0.745,0.691,0.403,6.705,0.094,0.113,0.106,0.095,0.098,0.103,0.094,0.113,0.106,0.095,0.098,0.103
632,E00024018,191.555,21.199,18.685,29.369,23.782,17.017,301.607,2.957,0.327,0.288,0.453,0.367,0.263,4.656,0.075,0.059,0.059,0.058,0.052,0.067,0.075,0.059,0.059,0.058,0.052,0.067
633,E00023585,539.944,87.839,69.867,163.008,112.672,65.685,1039.015,3.54,0.576,0.458,1.069,0.739,0.431,6.813,0.09,0.104,0.094,0.136,0.105,0.11,0.09,0.104,0.094,0.136,0.105,0.11
634,E00175234,541.975,71.936,83.602,174.536,131.109,68.814,1071.972,5.713,0.758,0.881,1.84,1.382,0.725,11.299,0.145,0.137,0.18,0.233,0.196,0.186,0.145,0.137,0.18,0.233,0.196,0.186
635,E00023477,846.906,109.242,93.186,256.867,188.56,100.448,1595.21,7.252,0.935,0.798,2.2,1.615,0.86,13.659,0.184,0.169,0.163,0.279,0.229,0.22,0.184,0.169,0.163,0.279,0.229,0.22
636,E00023702,251.53,44.015,55.066,62.723,80.152,26.782,520.268,2.308,0.404,0.505,0.575,0.735,0.246,4.773,0.058,0.073,0.103,0.073,0.104,0.063,0.058,0.073,0.103,0.073,0.104,0.063
637,E00023783,263.785,55.272,23.163,49.644,31.36,29.149,452.371,2.606,0.546,0.229,0.49,0.31,0.288,4.469,0.066,0.098,0.047,0.062,0.044,0.074,0.066,0.098,0.047,0.062,0.044,0.074
638,E00024087,201.499,61.98,16.711,35.283,35.814,24.228,375.516,1.951,0.6,0.162,0.342,0.347,0.235,3.636,0.049,0.108,0.033,0.043,0.049,0.06,0.049,0.108,0.033,0.043,0.049,0.06
639,E00023980,48.664,9.329,11.071,8.794,11.874,5.147,94.879,0.738,0.142,0.168,0.133,0.18,0.078,1.44,0.019,0.025,0.034,0.017,0.025,0.02,0.019,0.025,0.034,0.017,0.025,0.02
640,E00175261,174.405,40.086,14.243,20.7,15.711,16.669,281.814,1.587,0.365,0.13,0.188,0.143,0.152,2.564,0.04,0.066,0.027,0.024,0.02,0.039,0.04,0.066,0.027,0.024,0.02,0.039
641,E00023774,184.008,38.475,25.096,45.849,37.083,23.631,354.141,1.583,0.331,0.216,0.394,0.319,0.203,3.046,0.04,0.059,0.044,0.05,0.045,0.052,0.04,0.059,0.044,0.05,0.045,0.052
