,OA,[total] - worker_count,[total] - student_count,[total] - tourist_count,[total] - shopper_count,[total] - leisurer_count,[total] - chorer_count,[total] - total_count,[per_effective_area_square_meter] - worker_count,[per_effective_area_square_meter] - student_count,[per_effective_area_square_meter] - tourist_count,[per_effective_area_square_meter] - shopper_count,[per_effective_area_square_meter] - leisurer_count,[per_effective_area_square_meter] - chorer_count,[per_effective_area_square_meter] - total_count,[%_of_borough_total] - [per_effective_area_square_meter] - worker,[%_of_borough_total] - [per_effective_area_square_meter] - student,[%_of_borough_total] - [per_effective_area_square_meter] - tourist,[%_of_borough_total] - [per_effective_area_square_meter] - shopper,[%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[%_of_borough_total] - [per_effective_area_square_meter] - chorer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - worker,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - student,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - tourist,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - shopper,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - chorer
120,E00023505,316.115,254.704,226.206,242.062,243.671,312.826,1595.585,2.427,1.956,1.737,1.859,1.871,2.402,12.253,0.199,0.186,0.166,0.168,0.175,0.189,0.199,0.186,0.166,0.168,0.175,0.189
121,E00024024,279.553,220.499,216.074,187.575,219.175,237.706,1360.582,0.849,0.67,0.656,0.57,0.666,0.722,4.132,0.07,0.064,0.062,0.052,0.062,0.057,0.07,0.064,0.062,0.052,0.062,0.057
122,E00023954,147.462,152.697,121.123,111.46,121.459,167.488,821.689,1.346,1.393,1.105,1.017,1.108,1.528,7.498,0.111,0.132,0.105,0.092,0.104,0.12,0.111,0.132,0.105,0.092,0.104,0.12
123,E00175206,2598.597,2141.837,2553.171,2712.798,2362.967,2518.209,14887.579,1.907,1.572,1.874,1.991,1.735,1.848,10.928,0.157,0.149,0.179,0.18,0.162,0.146,0.157,0.149,0.179,0.18,0.162,0.146
124,E00023833,342.372,289.791,282.751,351.203,291.568,372.761,1930.446,3.904,3.304,3.224,4.004,3.324,4.25,22.011,0.321,0.314,0.307,0.362,0.311,0.335,0.321,0.314,0.307,0.362,0.311,0.335
125,E00023801,120.685,101.338,88.4,97.596,92.927,135.384,636.33,0.726,0.61,0.532,0.587,0.559,0.815,3.83,0.06,0.058,0.051,0.053,0.052,0.064,0.06,0.058,0.051,0.053,0.052,0.064
126,E00023880,43.4,52.679,29.522,38.926,32.805,60.117,257.449,0.523,0.634,0.355,0.469,0.395,0.724,3.1,0.043,0.06,0.034,0.042,0.037,0.057,0.043,0.06,0.034,0.042,0.037,0.057
127,E00023719,121.256,130.014,128.173,120.587,129.599,148.046,777.675,1.588,1.703,1.679,1.58,1.698,1.939,10.187,0.13,0.162,0.16,0.143,0.159,0.153,0.13,0.162,0.16,0.143,0.159,0.153
128,E00023798,79.953,62.366,59.595,74.301,59.051,100.506,435.773,0.708,0.552,0.528,0.658,0.523,0.89,3.858,0.058,0.052,0.05,0.06,0.049,0.07,0.058,0.052,0.05,0.06,0.049,0.07
129,E00023492,240.289,160.042,163.448,138.407,156.347,239.918,1098.451,2.866,1.909,1.949,1.651,1.865,2.861,13.1,0.235,0.181,0.186,0.149,0.174,0.225,0.235,0.181,0.186,0.149,0.174,0.225
130,E00175184,254.764,241.271,220.379,209.425,232.861,272.685,1431.385,3.311,3.136,2.864,2.722,3.027,3.544,18.604,0.272,0.298,0.273,0.246,0.283,0.279,0.272,0.298,0.273,0.246,0.283,0.279
131,E00024020,80.99,73.688,72.63,66.896,67.546,92.203,453.954,0.674,0.613,0.604,0.557,0.562,0.767,3.776,0.055,0.058,0.058,0.05,0.052,0.06,0.055,0.058,0.058,0.05,0.052,0.06
132,E00023717,44.258,39.938,44.339,28.301,43.127,44.929,244.892,0.769,0.694,0.771,0.492,0.75,0.781,4.256,0.063,0.066,0.073,0.045,0.07,0.061,0.063,0.066,0.073,0.045,0.07,0.061
133,E00175207,318.694,228.949,217.912,266.868,210.657,278.937,1522.017,2.374,1.705,1.623,1.988,1.569,2.078,11.337,0.195,0.162,0.155,0.18,0.147,0.164,0.195,0.162,0.155,0.18,0.147,0.164
134,E00023741,108.107,112.418,97.411,74.558,92.362,110.229,595.085,1.371,1.425,1.235,0.945,1.171,1.398,7.545,0.113,0.135,0.118,0.086,0.109,0.11,0.113,0.135,0.118,0.086,0.109,0.11
135,E00023796,95.502,79.705,66.507,74.594,71.211,114.007,501.526,0.677,0.565,0.471,0.528,0.504,0.808,3.553,0.056,0.054,0.045,0.048,0.047,0.064,0.056,0.054,0.045,0.048,0.047,0.064
136,E00023588,78.29,88.876,53.029,69.717,57.573,84.283,431.767,0.632,0.717,0.428,0.563,0.465,0.68,3.484,0.052,0.068,0.041,0.051,0.043,0.054,0.052,0.068,0.041,0.051,0.043,0.054
137,E00023473,235.418,207.974,197.744,236.736,208.793,311.868,1398.533,2.39,2.112,2.008,2.404,2.12,3.166,14.199,0.196,0.201,0.191,0.218,0.198,0.25,0.196,0.201,0.191,0.218,0.198,0.25
138,E00023814,294.569,266.253,226.001,227.893,233.862,302.142,1550.72,2.924,2.643,2.243,2.262,2.321,2.999,15.392,0.24,0.251,0.214,0.205,0.217,0.236,0.24,0.251,0.214,0.205,0.217,0.236
139,E00023641,92.371,79.008,121.123,68.393,104.838,86.078,551.811,0.681,0.583,0.893,0.504,0.773,0.635,4.069,0.056,0.055,0.085,0.046,0.072,0.05,0.056,0.055,0.085,0.046,0.072,0.05
140,E00175240,256.626,211.801,217.128,216.935,228.765,268.804,1400.06,3.385,2.794,2.864,2.861,3.017,3.545,18.466,0.278,0.265,0.273,0.259,0.282,0.279,0.278,0.265,0.273,0.259,0.282,0.279
141,E00023587,66.816,98.213,50.866,60.362,53.05,78.907,408.215,0.565,0.83,0.43,0.51,0.448,0.667,3.45,0.046,0.079,0.041,0.046,0.042,0.053,0.046,0.079,0.041,0.046,0.042,0.053
142,E00023895,34.439,24.054,26.248,26.679,21.391,30.331,163.142,0.44,0.308,0.336,0.341,0.273,0.388,2.086,0.036,0.029,0.032,0.031,0.026,0.031,0.036,0.029,0.032,0.031,0.026,0.031
143,E00175203,42.129,36.054,44.743,33.379,43.418,48.121,247.843,0.654,0.56,0.695,0.518,0.674,0.747,3.848,0.054,0.053,0.066,0.047,0.063,0.059,0.054,0.053,0.066,0.047,0.063,0.059
144,E00023950,157.997,125.842,118.405,118.851,118.037,145.498,784.63,2.587,2.061,1.939,1.946,1.933,2.382,12.848,0.212,0.196,0.185,0.176,0.181,0.188,0.212,0.196,0.185,0.176,0.181,0.188
145,E00023779,74.111,67.945,49.734,57.699,49.695,79.205,378.391,0.572,0.524,0.384,0.445,0.383,0.611,2.919,0.047,0.05,0.037,0.04,0.036,0.048,0.047,0.05,0.037,0.04,0.036,0.048
146,E00023721,236.549,218.735,202.527,208.787,214.012,287.56,1368.17,1.971,1.823,1.688,1.74,1.783,2.396,11.4,0.162,0.173,0.161,0.157,0.167,0.189,0.162,0.173,0.161,0.157,0.167,0.189
147,E00024011,98.085,92.126,83.219,74.404,86.114,118.299,552.247,1.249,1.173,1.06,0.948,1.097,1.507,7.034,0.103,0.111,0.101,0.086,0.102,0.119,0.103,0.111,0.101,0.086,0.102,0.119
148,E00023643,143.292,121.683,131.736,131.079,124.358,139.576,791.724,1.074,0.912,0.987,0.983,0.932,1.046,5.935,0.088,0.087,0.094,0.089,0.087,0.082,0.088,0.087,0.094,0.089,0.087,0.082
149,E00024012,73.258,57.656,60.039,62.164,61.858,84.18,399.155,1.295,1.019,1.062,1.099,1.094,1.488,7.058,0.106,0.097,0.101,0.099,0.102,0.117,0.106,0.097,0.101,0.099,0.102,0.117
150,E00023701,208.196,173.582,184.453,179.356,238.103,197.37,1181.059,3.781,3.152,3.35,3.257,4.324,3.584,21.449,0.311,0.299,0.319,0.295,0.404,0.282,0.311,0.299,0.319,0.295,0.404,0.282
151,E00023780,94.596,98.195,71.026,83.595,66.498,109.739,523.65,0.918,0.953,0.69,0.812,0.646,1.065,5.084,0.075,0.091,0.066,0.073,0.06,0.084,0.075,0.091,0.066,0.073,0.06,0.084
152,E00023427,47.943,63.76,40.139,35.812,29.568,49.799,267.021,0.447,0.595,0.375,0.334,0.276,0.465,2.492,0.037,0.057,0.036,0.03,0.026,0.037,0.037,0.057,0.036,0.03,0.026,0.037
153,E00023483,205.86,169.833,163.496,167.866,165.278,203.292,1075.625,1.003,0.828,0.797,0.818,0.805,0.991,5.241,0.082,0.079,0.076,0.074,0.075,0.078,0.082,0.079,0.076,0.074,0.075,0.078
154,E00023772,41.976,36.464,46.819,49.136,57.011,53.14,284.546,0.541,0.47,0.604,0.634,0.735,0.685,3.669,0.044,0.045,0.058,0.057,0.069,0.054,0.044,0.045,0.058,0.057,0.069,0.054
155,E00023578,231.528,194.819,166.936,159.375,165.151,227.368,1145.177,1.567,1.318,1.13,1.079,1.118,1.539,7.75,0.129,0.125,0.108,0.098,0.104,0.121,0.129,0.125,0.108,0.098,0.104,0.121
156,E00024029,69.814,79.353,88.757,71.462,85.437,65.166,459.988,0.49,0.557,0.623,0.502,0.6,0.458,3.231,0.04,0.053,0.059,0.045,0.056,0.036,0.04,0.053,0.059,0.045,0.056,0.036
157,E00023546,62.32,48.505,41.476,39.225,36.249,80.368,308.143,0.546,0.425,0.363,0.343,0.317,0.704,2.698,0.045,0.04,0.035,0.031,0.03,0.055,0.045,0.04,0.035,0.031,0.03,0.055
158,E00024097,113.218,149.048,93.386,100.427,92.659,120.864,669.603,0.823,1.083,0.679,0.73,0.673,0.878,4.866,0.068,0.103,0.065,0.066,0.063,0.069,0.068,0.103,0.065,0.066,0.063,0.069
159,E00024016,58.84,55.634,56.173,49.303,55.392,64.142,339.485,1.014,0.959,0.968,0.85,0.954,1.105,5.85,0.083,0.091,0.092,0.077,0.089,0.087,0.083,0.091,0.092,0.077,0.089,0.087
160,E00175224,64.545,77.963,48.743,48.828,49.794,73.448,363.321,1.19,1.438,0.899,0.9,0.918,1.354,6.7,0.098,0.137,0.086,0.081,0.086,0.107,0.098,0.137,0.086,0.081,0.086,0.107
161,E00024005,513.246,408.365,390.597,402.749,408.096,490.929,2613.981,2.056,1.636,1.565,1.613,1.635,1.967,10.471,0.169,0.155,0.149,0.146,0.153,0.155,0.169,0.155,0.149,0.146,0.153,0.155
162,E00024031,302.211,248.546,235.7,269.447,230.75,274.826,1561.48,2.186,1.798,1.705,1.949,1.669,1.988,11.293,0.179,0.171,0.162,0.176,0.156,0.157,0.179,0.171,0.162,0.176,0.156,0.157
163,E00024084,99.772,87.217,99.283,149.142,86.942,123.544,645.9,0.895,0.783,0.891,1.338,0.78,1.108,5.795,0.074,0.074,0.085,0.121,0.073,0.087,0.074,0.074,0.085,0.121,0.073,0.087
164,E00023599,115.23,116.446,92.886,119.397,91.114,141.964,677.037,1.346,1.361,1.085,1.395,1.065,1.659,7.911,0.111,0.129,0.103,0.126,0.099,0.131,0.111,0.129,0.103,0.126,0.099,0.131
165,E00023540,133.271,158.641,106.413,120.205,103.664,153.711,775.905,1.065,1.267,0.85,0.96,0.828,1.228,6.199,0.087,0.12,0.081,0.087,0.077,0.097,0.087,0.12,0.081,0.087,0.077,0.097
166,E00023418,257.211,191.437,179.604,185.617,170.906,293.686,1278.462,1.866,1.389,1.303,1.347,1.24,2.131,9.277,0.153,0.132,0.124,0.122,0.116,0.168,0.153,0.132,0.124,0.122,0.116,0.168
167,E00175204,67.097,64.663,66.985,50.719,63.975,79.532,392.971,0.643,0.619,0.642,0.486,0.613,0.762,3.764,0.053,0.059,0.061,0.044,0.057,0.06,0.053,0.059,0.061,0.044,0.057,0.06
168,E00023872,81.379,79.386,73.941,95.163,69.425,108.871,508.164,0.655,0.639,0.596,0.766,0.559,0.877,4.093,0.054,0.061,0.057,0.069,0.052,0.069,0.054,0.061,0.057,0.069,0.052,0.069
169,E00023413,95.851,112.684,64.037,65.398,64.407,108.033,510.412,0.43,0.505,0.287,0.293,0.289,0.484,2.288,0.035,0.048,0.027,0.027,0.027,0.038,0.035,0.048,0.027,0.027,0.027,0.038
170,E00023974,69.357,80.373,87.902,59.552,81.15,74.922,453.256,0.63,0.73,0.798,0.541,0.737,0.68,4.117,0.052,0.069,0.076,0.049,0.069,0.054,0.052,0.069,0.076,0.049,0.069,0.054
171,E00023593,124.459,127.867,97.679,120.348,98.79,152.78,721.924,0.98,1.006,0.769,0.947,0.778,1.202,5.682,0.081,0.096,0.073,0.086,0.073,0.095,0.081,0.096,0.073,0.086,0.073,0.095
172,E00175231,44.51,33.092,42.124,30.283,32.275,42.692,224.977,0.318,0.236,0.301,0.216,0.23,0.305,1.605,0.026,0.022,0.029,0.02,0.021,0.024,0.026,0.022,0.029,0.02,0.021,0.024
173,E00023512,133.862,124.937,107.358,115.792,103.149,146.787,731.883,1.189,1.109,0.953,1.028,0.916,1.303,6.499,0.098,0.105,0.091,0.093,0.086,0.103,0.098,0.105,0.091,0.093,0.086,0.103
174,E00023430,21.991,17.124,16.779,12.518,13.155,24.104,105.671,0.436,0.339,0.333,0.248,0.261,0.478,2.094,0.036,0.032,0.032,0.022,0.024,0.038,0.036,0.032,0.032,0.022,0.024,0.038
175,E00175223,69.488,61.099,47.932,53.628,49.897,85.13,367.174,0.823,0.724,0.568,0.635,0.591,1.008,4.349,0.068,0.069,0.054,0.057,0.055,0.079,0.068,0.069,0.054,0.057,0.055,0.079
176,E00023580,61.269,50.08,39.589,33.16,36.446,68.665,289.209,0.522,0.426,0.337,0.282,0.31,0.585,2.462,0.043,0.04,0.032,0.026,0.029,0.046,0.043,0.04,0.032,0.026,0.029,0.046
177,E00024023,68.562,65.046,57.137,59.799,57.118,93.912,401.574,0.706,0.669,0.588,0.615,0.588,0.966,4.132,0.058,0.064,0.056,0.056,0.055,0.076,0.058,0.064,0.056,0.056,0.055,0.076
178,E00024110,614.601,479.277,538.917,804.525,587.484,518.738,3543.541,3.968,3.095,3.48,5.195,3.793,3.349,22.88,0.326,0.294,0.332,0.47,0.354,0.264,0.326,0.294,0.332,0.47,0.354,0.264
179,E00023501,250.134,217.562,210.793,189.37,197.364,269.595,1334.818,1.93,1.679,1.627,1.461,1.523,2.08,10.301,0.159,0.16,0.155,0.132,0.142,0.164,0.159,0.16,0.155,0.132,0.142,0.164
180,E00023459,112.864,102.182,99.128,88.946,96.851,134.566,634.535,0.513,0.464,0.45,0.404,0.44,0.611,2.882,0.042,0.044,0.043,0.037,0.041,0.048,0.042,0.044,0.043,0.037,0.041,0.048
181,E00175208,230.976,304.447,240.317,144.829,237.163,186.438,1344.17,0.838,1.105,0.872,0.526,0.861,0.677,4.878,0.069,0.105,0.083,0.048,0.08,0.053,0.069,0.105,0.083,0.048,0.08,0.053
182,E00023600,95.595,83.116,63.808,75.089,62.666,102.551,482.825,0.966,0.84,0.645,0.759,0.633,1.037,4.881,0.079,0.08,0.061,0.069,0.059,0.082,0.079,0.08,0.061,0.069,0.059,0.082
183,E00023509,383.208,342.793,340.738,329.302,355.974,357.38,2109.395,2.312,2.068,2.056,1.987,2.148,2.156,12.728,0.19,0.196,0.196,0.18,0.201,0.17,0.19,0.196,0.196,0.18,0.201,0.17
184,E00023681,462.38,331.169,447.747,624.908,399.328,491.23,2756.761,2.205,1.579,2.135,2.98,1.904,2.343,13.146,0.181,0.15,0.203,0.27,0.178,0.185,0.181,0.15,0.203,0.27,0.178,0.185
185,E00023471,164.348,168.272,174.051,257.823,176.255,197.599,1138.348,1.638,1.678,1.735,2.57,1.757,1.97,11.348,0.135,0.159,0.165,0.233,0.164,0.155,0.135,0.159,0.165,0.233,0.164,0.155
186,E00024128,605.539,516.809,521.741,658.904,575.736,571.539,3450.269,3.356,2.864,2.892,3.652,3.191,3.168,19.122,0.276,0.272,0.276,0.331,0.298,0.25,0.276,0.272,0.276,0.331,0.298,0.25
187,E00023624,166.386,136.28,170.962,185.243,172.121,204.252,1035.245,1.622,1.329,1.667,1.806,1.678,1.991,10.093,0.133,0.126,0.159,0.164,0.157,0.157,0.133,0.126,0.159,0.164,0.157,0.157
188,E00023964,137.064,125.606,138.428,109.713,135.329,141.515,787.655,1.235,1.132,1.247,0.988,1.219,1.275,7.096,0.101,0.107,0.119,0.089,0.114,0.1,0.101,0.107,0.119,0.089,0.114,0.1
189,E00024085,113.235,136.363,109.961,128.506,113.711,128.634,730.41,0.792,0.954,0.769,0.899,0.795,0.899,5.107,0.065,0.091,0.073,0.081,0.074,0.071,0.065,0.091,0.073,0.081,0.074,0.071
190,E00024004,166.082,122.911,127.503,108.646,124.021,160.599,809.761,1.831,1.355,1.406,1.198,1.367,1.771,8.928,0.15,0.129,0.134,0.108,0.128,0.139,0.15,0.129,0.134,0.108,0.128,0.139
191,E00175270,243.774,222.245,252.038,357.486,223.473,341.025,1640.041,2.06,1.878,2.13,3.021,1.888,2.882,13.859,0.169,0.178,0.203,0.273,0.176,0.227,0.169,0.178,0.203,0.273,0.176,0.227
192,E00023481,184.816,177.036,192.565,287.116,191.85,224.662,1258.046,1.445,1.384,1.506,2.245,1.5,1.757,9.838,0.119,0.131,0.144,0.203,0.14,0.138,0.119,0.131,0.144,0.203,0.14,0.138
193,E00023565,198.587,185.373,179.876,205.326,165.591,226.486,1161.238,1.325,1.237,1.201,1.37,1.105,1.512,7.751,0.109,0.118,0.114,0.124,0.103,0.119,0.109,0.118,0.114,0.124,0.103,0.119
194,E00024135,481.861,384.822,438.816,669.632,409.54,435.458,2820.129,4.114,3.286,3.747,5.717,3.497,3.718,24.078,0.338,0.312,0.357,0.517,0.327,0.293,0.338,0.312,0.357,0.517,0.327,0.293
195,E00024047,86.689,75.961,80.78,77.905,67.878,109.445,498.658,1.101,0.965,1.026,0.989,0.862,1.39,6.332,0.09,0.092,0.098,0.09,0.08,0.11,0.09,0.092,0.098,0.09,0.08,0.11
196,E00023412,161.122,149.568,86.594,84.769,81.279,187.873,751.206,0.698,0.648,0.375,0.367,0.352,0.814,3.256,0.057,0.062,0.036,0.033,0.033,0.064,0.057,0.062,0.036,0.033,0.033,0.064
197,E00023662,308.938,271.611,269.512,307.553,273.646,337.854,1769.113,1.774,1.56,1.548,1.766,1.572,1.94,10.161,0.146,0.148,0.147,0.16,0.147,0.153,0.146,0.148,0.147,0.16,0.147,0.153
198,E00023734,165.881,171.151,204.379,152.074,194.793,172.213,1060.492,0.959,0.99,1.182,0.879,1.126,0.996,6.133,0.079,0.094,0.113,0.08,0.105,0.078,0.079,0.094,0.113,0.08,0.105,0.078
199,E00023826,786.514,663.31,495.632,536.651,485.976,967.127,3935.211,4.232,3.569,2.667,2.887,2.615,5.203,21.172,0.348,0.339,0.254,0.261,0.244,0.41,0.348,0.339,0.254,0.261,0.244,0.41
200,E00023975,144.421,157.644,138.195,110.915,134.574,143.251,829.0,0.46,0.502,0.44,0.353,0.429,0.456,2.642,0.038,0.048,0.042,0.032,0.04,0.036,0.038,0.048,0.042,0.032,0.04,0.036
201,E00023859,53.03,87.355,39.986,49.544,44.981,72.575,347.471,0.503,0.829,0.379,0.47,0.427,0.689,3.297,0.041,0.079,0.036,0.043,0.04,0.054,0.041,0.079,0.036,0.043,0.04,0.054
202,E00175265,59.063,66.608,51.209,33.602,41.351,52.631,304.464,0.503,0.567,0.436,0.286,0.352,0.448,2.591,0.041,0.054,0.042,0.026,0.033,0.035,0.041,0.054,0.042,0.026,0.033,0.035
203,E00023948,350.67,280.53,270.634,290.927,284.847,331.15,1808.758,2.331,1.865,1.799,1.934,1.894,2.202,12.026,0.192,0.177,0.171,0.175,0.177,0.174,0.192,0.177,0.171,0.175,0.177,0.174
204,E00023744,84.89,81.579,84.123,83.09,96.373,97.216,527.27,0.614,0.59,0.609,0.601,0.697,0.703,3.815,0.05,0.056,0.058,0.054,0.065,0.055,0.05,0.056,0.058,0.054,0.065,0.055
205,E00023518,221.683,192.49,194.529,184.239,190.952,205.503,1189.397,2.116,1.837,1.857,1.759,1.823,1.962,11.353,0.174,0.175,0.177,0.159,0.17,0.155,0.174,0.175,0.177,0.159,0.17,0.155
206,E00023666,332.905,284.345,312.505,385.419,329.045,391.751,2035.97,1.939,1.656,1.82,2.245,1.917,2.282,11.86,0.159,0.157,0.173,0.203,0.179,0.18,0.159,0.157,0.173,0.203,0.179,0.18
207,E00023825,350.242,319.463,243.358,241.022,247.16,387.278,1788.522,2.395,2.184,1.664,1.648,1.69,2.648,12.228,0.197,0.207,0.159,0.149,0.158,0.209,0.197,0.207,0.159,0.149,0.158,0.209
208,E00023521,281.547,219.629,255.514,254.121,241.561,272.653,1525.025,3.163,2.468,2.871,2.855,2.714,3.064,17.135,0.26,0.234,0.274,0.258,0.254,0.241,0.26,0.234,0.274,0.258,0.254,0.241
209,E00024076,114.666,126.411,95.708,100.942,91.12,120.499,649.346,0.532,0.586,0.444,0.468,0.423,0.559,3.012,0.044,0.056,0.042,0.042,0.039,0.044,0.044,0.056,0.042,0.042,0.039,0.044
210,E00023426,83.538,108.293,58.454,58.211,48.707,92.687,449.891,0.535,0.693,0.374,0.373,0.312,0.593,2.88,0.044,0.066,0.036,0.034,0.029,0.047,0.044,0.066,0.036,0.034,0.029,0.047
211,E00023753,83.11,78.175,82.994,78.516,95.834,91.245,509.873,0.641,0.603,0.64,0.605,0.739,0.703,3.93,0.053,0.057,0.061,0.055,0.069,0.055,0.053,0.057,0.061,0.055,0.069,0.055
212,E00024103,122.839,162.485,98.698,100.045,90.77,124.159,698.996,0.7,0.926,0.562,0.57,0.517,0.707,3.982,0.057,0.088,0.054,0.052,0.048,0.056,0.057,0.088,0.054,0.052,0.048,0.056
213,E00023973,166.318,168.303,161.966,147.471,164.414,175.815,984.287,0.971,0.983,0.946,0.861,0.96,1.027,5.747,0.08,0.093,0.09,0.078,0.09,0.081,0.08,0.093,0.09,0.078,0.09,0.081
214,E00023699,115.732,110.897,115.144,113.823,114.44,126.106,696.143,0.806,0.772,0.802,0.792,0.797,0.878,4.846,0.066,0.073,0.076,0.072,0.074,0.069,0.066,0.073,0.076,0.072,0.074,0.069
215,E00023618,374.606,332.448,365.052,339.539,380.575,399.044,2191.263,2.125,1.886,2.071,1.926,2.159,2.264,12.432,0.175,0.179,0.197,0.174,0.202,0.178,0.175,0.179,0.197,0.174,0.202,0.178
216,E00024137,660.003,505.193,558.976,768.834,512.183,578.269,3583.458,3.588,2.746,3.039,4.179,2.784,3.143,19.479,0.295,0.261,0.289,0.378,0.26,0.248,0.295,0.261,0.289,0.378,0.26,0.248
217,E00024100,113.017,119.169,95.598,104.413,88.883,127.318,648.398,0.921,0.971,0.779,0.851,0.724,1.037,5.284,0.076,0.092,0.074,0.077,0.068,0.082,0.076,0.092,0.074,0.077,0.068,0.082
218,E00023469,177.75,154.014,153.231,177.046,155.603,231.356,1048.999,2.735,2.37,2.357,2.724,2.394,3.559,16.139,0.225,0.225,0.225,0.247,0.224,0.28,0.225,0.225,0.225,0.247,0.224,0.28
219,E00023802,111.885,108.302,87.556,95.537,82.877,131.77,617.925,0.721,0.698,0.565,0.616,0.534,0.85,3.984,0.059,0.066,0.054,0.056,0.05,0.067,0.059,0.066,0.054,0.056,0.05,0.067
220,E00023883,85.174,65.409,60.911,57.295,54.466,96.502,419.757,0.685,0.526,0.49,0.461,0.438,0.777,3.378,0.056,0.05,0.047,0.042,0.041,0.061,0.056,0.05,0.047,0.042,0.041,0.061
221,E00023499,522.045,385.845,406.467,411.263,401.598,520.438,2647.656,3.681,2.721,2.866,2.9,2.832,3.67,18.67,0.302,0.259,0.273,0.263,0.265,0.289,0.302,0.259,0.273,0.263,0.265,0.289
222,E00023530,85.159,86.079,82.426,82.457,77.161,82.086,495.368,0.843,0.852,0.816,0.817,0.764,0.813,4.905,0.069,0.081,0.078,0.074,0.071,0.064,0.069,0.081,0.078,0.074,0.071,0.064
223,E00024077,82.266,70.254,76.746,109.951,67.61,98.678,505.504,0.68,0.581,0.634,0.909,0.559,0.816,4.179,0.056,0.055,0.06,0.082,0.052,0.064,0.056,0.055,0.06,0.082,0.052,0.064
224,E00023579,168.852,137.07,165.402,179.961,151.199,204.822,1007.307,2.146,1.742,2.102,2.287,1.921,2.603,12.8,0.176,0.166,0.2,0.207,0.18,0.205,0.176,0.166,0.2,0.207,0.18,0.205
225,E00024068,84.613,72.294,96.832,54.882,81.736,89.449,479.806,0.913,0.78,1.044,0.592,0.882,0.965,5.175,0.075,0.074,0.099,0.054,0.082,0.076,0.075,0.074,0.099,0.054,0.082,0.076
226,E00023838,501.523,379.362,408.594,517.835,451.351,475.504,2734.17,3.962,2.997,3.228,4.09,3.565,3.756,21.598,0.325,0.285,0.307,0.37,0.333,0.296,0.325,0.285,0.307,0.37,0.333,0.296
227,E00023882,225.191,166.52,171.484,149.261,202.37,240.006,1154.832,0.784,0.58,0.597,0.52,0.705,0.836,4.022,0.064,0.055,0.057,0.047,0.066,0.066,0.064,0.055,0.057,0.047,0.066,0.066
228,E00023803,63.056,54.344,44.561,49.391,46.004,77.36,334.716,0.559,0.482,0.395,0.438,0.408,0.686,2.968,0.046,0.046,0.038,0.04,0.038,0.054,0.046,0.046,0.038,0.04,0.038,0.054
229,E00023764,208.41,185.366,187.137,216.214,183.822,243.389,1224.338,1.048,0.932,0.941,1.088,0.925,1.224,6.159,0.086,0.089,0.09,0.098,0.086,0.096,0.086,0.089,0.09,0.098,0.086,0.096
230,E00175259,110.797,93.042,89.42,93.235,96.548,117.862,600.904,0.855,0.718,0.69,0.719,0.745,0.909,4.635,0.07,0.068,0.066,0.065,0.07,0.072,0.07,0.068,0.066,0.065,0.07,0.072
231,E00023769,65.62,49.621,55.876,59.142,62.793,74.553,367.605,0.613,0.464,0.522,0.553,0.587,0.697,3.436,0.05,0.044,0.05,0.05,0.055,0.055,0.05,0.044,0.05,0.05,0.055,0.055
232,E00175237,129.647,118.304,99.82,119.855,97.152,139.845,704.622,1.404,1.281,1.081,1.298,1.052,1.514,7.63,0.115,0.122,0.103,0.118,0.098,0.119,0.115,0.122,0.103,0.118,0.098,0.119
233,E00023930,2502.087,1693.506,1713.823,1587.802,1786.972,1679.343,10963.534,3.759,2.544,2.575,2.385,2.684,2.523,16.47,0.309,0.242,0.245,0.216,0.251,0.199,0.309,0.242,0.245,0.216,0.251,0.199
234,E00023931,851.255,681.386,847.738,840.41,907.547,717.783,4846.121,3.105,2.485,3.092,3.065,3.31,2.618,17.677,0.255,0.236,0.295,0.277,0.309,0.206,0.255,0.236,0.295,0.277,0.309,0.206
235,E00023576,231.518,191.258,221.355,256.677,200.276,291.75,1392.835,2.047,1.691,1.957,2.27,1.771,2.58,12.315,0.168,0.161,0.187,0.205,0.165,0.203,0.168,0.161,0.187,0.205,0.165,0.203
236,E00023827,741.431,602.959,430.137,469.776,442.285,945.888,3632.475,5.039,4.098,2.923,3.193,3.006,6.429,24.688,0.414,0.389,0.279,0.289,0.281,0.507,0.414,0.389,0.279,0.289,0.281,0.507
237,E00175188,94.042,91.695,89.466,96.987,89.205,113.17,574.565,0.93,0.907,0.885,0.959,0.882,1.119,5.681,0.076,0.086,0.084,0.087,0.082,0.088,0.076,0.086,0.084,0.087,0.082,0.088
238,E00023874,39.569,35.111,29.562,51.486,27.036,66.278,249.042,0.3,0.266,0.224,0.39,0.205,0.502,1.885,0.025,0.025,0.021,0.035,0.019,0.04,0.025,0.025,0.021,0.035,0.019,0.04
239,E00023506,345.359,284.498,275.011,260.353,298.592,314.842,1778.656,2.687,2.213,2.139,2.025,2.323,2.449,13.836,0.221,0.21,0.204,0.183,0.217,0.193,0.221,0.21,0.204,0.183,0.217,0.193
