,OA,[total] - worker_count,[total] - student_count,[total] - tourist_count,[total] - shopper_count,[total] - leisurer_count,[total] - chorer_count,[total] - total_count,[per_effective_area_square_meter] - worker_count,[per_effective_area_square_meter] - student_count,[per_effective_area_square_meter] - tourist_count,[per_effective_area_square_meter] - shopper_count,[per_effective_area_square_meter] - leisurer_count,[per_effective_area_square_meter] - chorer_count,[per_effective_area_square_meter] - total_count,[%_of_borough_total] - [per_effective_area_square_meter] - worker,[%_of_borough_total] - [per_effective_area_square_meter] - student,[%_of_borough_total] - [per_effective_area_square_meter] - tourist,[%_of_borough_total] - [per_effective_area_square_meter] - shopper,[%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[%_of_borough_total] - [per_effective_area_square_meter] - chorer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - worker,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - student,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - tourist,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - shopper,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - chorer
0,E00023722,128.353,22.551,24.166,13.276,35.874,13.475,237.695,3.48,0.611,0.655,0.36,0.973,0.365,6.444,0.093,0.115,0.105,0.049,0.114,0.095,0.093,0.115,0.105,0.049,0.114,0.095
1,E00023889,597.894,85.769,84.311,140.165,147.861,63.241,1119.242,5.852,0.839,0.825,1.372,1.447,0.619,10.954,0.157,0.158,0.132,0.186,0.169,0.161,0.157,0.158,0.132,0.186,0.169,0.161
2,E00023808,225.721,29.667,24.997,41.404,35.162,23.774,380.725,2.263,0.297,0.251,0.415,0.353,0.238,3.817,0.061,0.056,0.04,0.056,0.041,0.062,0.061,0.056,0.04,0.056,0.041,0.062
3,E00024069,215.133,20.593,36.745,39.316,54.574,20.84,387.2,4.142,0.397,0.708,0.757,1.051,0.401,7.456,0.111,0.075,0.113,0.103,0.123,0.104,0.111,0.075,0.113,0.103,0.123,0.104
4,E00024056,356.823,59.888,74.198,50.44,86.873,45.707,673.93,3.165,0.531,0.658,0.447,0.771,0.405,5.978,0.085,0.1,0.105,0.061,0.09,0.105,0.085,0.1,0.105,0.061,0.09,0.105
5,E00023555,156.348,32.888,20.533,20.766,32.395,16.143,279.074,1.423,0.299,0.187,0.189,0.295,0.147,2.539,0.038,0.057,0.03,0.026,0.034,0.038,0.038,0.057,0.03,0.026,0.034,0.038
6,E00023887,993.531,117.95,139.356,190.449,200.551,97.407,1739.243,6.955,0.826,0.976,1.333,1.404,0.682,12.176,0.186,0.156,0.156,0.181,0.164,0.177,0.186,0.156,0.156,0.181,0.164,0.177
7,E00024042,459.693,65.738,70.534,88.999,95.652,55.042,835.658,4.247,0.607,0.652,0.822,0.884,0.509,7.721,0.114,0.114,0.104,0.112,0.103,0.133,0.114,0.114,0.104,0.112,0.103,0.133
8,E00023706,320.741,34.241,37.816,36.095,50.039,30.447,509.38,2.37,0.253,0.279,0.267,0.37,0.225,3.763,0.064,0.048,0.045,0.036,0.043,0.059,0.064,0.048,0.045,0.036,0.043,0.059
9,E00023787,242.421,57.576,45.841,58.396,78.071,32.516,514.821,1.954,0.464,0.37,0.471,0.629,0.262,4.151,0.052,0.088,0.059,0.064,0.074,0.068,0.052,0.088,0.059,0.064,0.074,0.068
10,E00024051,889.717,123.433,169.424,170.557,206.384,94.789,1654.304,6.938,0.963,1.321,1.33,1.609,0.739,12.9,0.186,0.182,0.212,0.18,0.189,0.192,0.186,0.182,0.212,0.18,0.189,0.192
11,E00023714,905.927,125.198,173.29,220.307,288.021,102.396,1815.14,4.896,0.677,0.936,1.191,1.557,0.553,9.809,0.131,0.128,0.15,0.162,0.182,0.144,0.131,0.128,0.15,0.162,0.182,0.144
12,E00023466,479.857,54.324,86.88,135.497,141.936,56.696,955.191,3.972,0.45,0.719,1.122,1.175,0.469,7.906,0.106,0.085,0.115,0.152,0.138,0.122,0.106,0.085,0.115,0.152,0.138,0.122
13,E00175213,1179.886,147.85,229.033,173.574,322.188,125.879,2178.41,7.255,0.909,1.408,1.067,1.981,0.774,13.395,0.194,0.171,0.226,0.145,0.232,0.201,0.194,0.171,0.226,0.145,0.232,0.201
14,E00023564,278.512,36.653,34.536,54.487,54.373,30.686,489.246,2.786,0.367,0.345,0.545,0.544,0.307,4.893,0.075,0.069,0.055,0.074,0.064,0.08,0.075,0.069,0.055,0.074,0.064,0.08
15,E00023830,1125.927,124.3,145.536,184.803,230.301,106.013,1916.88,10.234,1.13,1.323,1.68,2.093,0.964,17.423,0.274,0.213,0.212,0.228,0.245,0.251,0.274,0.213,0.212,0.228,0.245,0.251
16,E00023586,460.097,65.46,87.471,118.762,119.192,56.302,907.283,3.422,0.487,0.651,0.883,0.887,0.419,6.749,0.092,0.092,0.104,0.12,0.104,0.109,0.092,0.092,0.104,0.12,0.104,0.109
17,E00023507,747.579,143.085,146.73,162.644,204.054,91.915,1496.006,7.936,1.519,1.558,1.727,2.166,0.976,15.882,0.213,0.287,0.249,0.234,0.254,0.254,0.213,0.287,0.249,0.234,0.254,0.254
18,E00024104,206.046,36.915,45.19,38.703,50.513,21.765,399.132,1.64,0.294,0.36,0.308,0.402,0.173,3.178,0.044,0.056,0.058,0.042,0.047,0.045,0.044,0.056,0.058,0.042,0.047,0.045
19,E00024094,178.928,71.32,29.889,26.435,44.672,22.851,374.095,1.964,0.783,0.328,0.29,0.49,0.251,4.106,0.053,0.148,0.053,0.039,0.057,0.065,0.053,0.148,0.053,0.039,0.057,0.065
20,E00023936,4199.083,541.986,1092.182,780.158,1030.209,395.423,8039.041,7.268,0.938,1.89,1.35,1.783,0.684,13.915,0.195,0.177,0.303,0.183,0.209,0.178,0.195,0.177,0.303,0.183,0.209,0.178
21,E00175182,937.724,94.265,163.081,156.224,204.646,85.073,1641.013,3.89,0.391,0.676,0.648,0.849,0.353,6.807,0.104,0.074,0.108,0.088,0.099,0.092,0.104,0.074,0.108,0.088,0.099,0.092
22,E00023840,1588.634,188.528,250.949,371.579,358.364,147.888,2905.944,10.917,1.296,1.725,2.554,2.463,1.016,19.97,0.293,0.244,0.276,0.347,0.288,0.265,0.293,0.244,0.276,0.347,0.288,0.265
23,E00175255,198.448,29.672,21.033,22.022,30.962,18.55,320.687,2.27,0.339,0.241,0.252,0.354,0.212,3.668,0.061,0.064,0.038,0.034,0.041,0.055,0.061,0.064,0.038,0.034,0.041,0.055
24,E00175277,164.06,22.215,24.594,29.472,40.636,12.514,293.491,1.751,0.237,0.262,0.315,0.434,0.134,3.132,0.047,0.045,0.042,0.043,0.051,0.035,0.047,0.045,0.042,0.043,0.051,0.035
25,E00023767,207.423,24.294,31.737,38.886,50.281,24.294,376.915,2.435,0.285,0.373,0.456,0.59,0.285,4.425,0.065,0.054,0.06,0.062,0.069,0.074,0.065,0.054,0.06,0.062,0.069,0.074
26,E00023908,89.012,9.1,8.545,13.236,10.173,9.609,139.674,1.451,0.148,0.139,0.216,0.166,0.157,2.277,0.039,0.028,0.022,0.029,0.019,0.041,0.039,0.028,0.022,0.029,0.019,0.041
27,E00023475,456.844,62.571,82.246,179.718,119.556,52.296,953.231,4.485,0.614,0.807,1.764,1.174,0.513,9.357,0.12,0.116,0.129,0.239,0.138,0.134,0.12,0.116,0.129,0.239,0.138,0.134
28,E00023634,350.874,45.808,75.538,88.724,104.365,43.727,709.038,2.013,0.263,0.433,0.509,0.599,0.251,4.068,0.054,0.049,0.069,0.069,0.07,0.065,0.054,0.049,0.069,0.069,0.07,0.065
29,E00023727,732.682,109.621,155.192,154.383,237.673,85.353,1474.904,5.254,0.786,1.113,1.107,1.704,0.612,10.576,0.141,0.148,0.178,0.15,0.2,0.159,0.141,0.148,0.178,0.15,0.2,0.159
30,E00024066,269.156,29.372,55.087,56.422,80.588,29.358,519.982,4.848,0.529,0.992,1.016,1.452,0.529,9.367,0.13,0.1,0.159,0.138,0.17,0.138,0.13,0.1,0.159,0.138,0.17,0.138
31,E00023991,285.449,37.283,63.552,62.84,102.25,30.453,581.827,3.815,0.498,0.849,0.84,1.367,0.407,7.776,0.102,0.094,0.136,0.114,0.16,0.106,0.102,0.094,0.136,0.114,0.16,0.106
32,E00023910,130.528,23.026,17.518,14.187,21.922,14.375,221.555,1.085,0.191,0.146,0.118,0.182,0.119,1.841,0.029,0.036,0.023,0.016,0.021,0.031,0.029,0.036,0.023,0.016,0.021,0.031
33,E00175215,922.379,131.126,189.661,148.857,290.453,101.777,1784.251,6.604,0.939,1.358,1.066,2.08,0.729,12.776,0.177,0.177,0.218,0.145,0.244,0.19,0.177,0.177,0.218,0.145,0.244,0.19
34,E00023800,348.815,50.115,54.444,76.355,68.126,38.692,636.547,2.641,0.379,0.412,0.578,0.516,0.293,4.819,0.071,0.072,0.066,0.078,0.061,0.076,0.071,0.072,0.066,0.078,0.061,0.076
35,E00023920,886.976,147.728,179.925,168.116,214.918,95.011,1692.675,6.193,1.031,1.256,1.174,1.501,0.663,11.818,0.166,0.195,0.201,0.159,0.176,0.173,0.166,0.195,0.201,0.159,0.176,0.173
36,E00023831,1420.495,167.421,206.402,295.067,319.636,119.085,2528.105,12.351,1.456,1.795,2.566,2.779,1.035,21.982,0.331,0.275,0.287,0.348,0.325,0.269,0.331,0.275,0.287,0.348,0.325,0.269
37,E00023485,241.996,23.256,25.51,28.612,30.476,21.548,371.398,4.652,0.447,0.49,0.55,0.586,0.414,7.14,0.125,0.084,0.078,0.075,0.069,0.108,0.125,0.084,0.078,0.075,0.069,0.108
38,E00024021,150.501,20.638,13.556,10.304,13.296,13.589,221.884,1.848,0.253,0.166,0.127,0.163,0.167,2.724,0.05,0.048,0.027,0.017,0.019,0.043,0.05,0.048,0.027,0.017,0.019,0.043
39,E00023738,224.487,60.268,46.152,24.005,66.009,27.309,448.23,2.209,0.593,0.454,0.236,0.65,0.269,4.411,0.059,0.112,0.073,0.032,0.076,0.07,0.059,0.112,0.073,0.032,0.076,0.07
40,E00023912,169.95,42.737,27.123,19.682,26.614,20.249,306.356,1.545,0.389,0.247,0.179,0.242,0.184,2.786,0.041,0.073,0.04,0.024,0.028,0.048,0.041,0.073,0.04,0.024,0.028,0.048
41,E00023423,165.824,33.314,18.692,32.451,28.67,17.883,296.834,1.69,0.34,0.191,0.331,0.292,0.182,3.026,0.045,0.064,0.03,0.045,0.034,0.048,0.045,0.064,0.03,0.045,0.034,0.048
42,E00023488,885.117,112.773,112.31,129.716,184.738,84.857,1509.512,6.477,0.825,0.822,0.949,1.352,0.621,11.046,0.174,0.156,0.132,0.129,0.158,0.162,0.174,0.156,0.132,0.129,0.158,0.162
43,E00023500,1209.475,181.354,189.583,181.75,300.757,146.333,2209.253,9.099,1.364,1.426,1.367,2.263,1.101,16.621,0.244,0.257,0.229,0.186,0.265,0.286,0.244,0.257,0.229,0.186,0.265,0.286
44,E00175275,357.3,36.373,60.131,71.672,71.317,31.737,628.53,2.54,0.259,0.427,0.509,0.507,0.226,4.468,0.068,0.049,0.069,0.069,0.059,0.059,0.068,0.049,0.069,0.069,0.059,0.059
45,E00023503,939.588,120.229,165.647,148.844,256.28,93.407,1723.994,7.071,0.905,1.247,1.12,1.929,0.703,12.973,0.19,0.171,0.2,0.152,0.226,0.183,0.19,0.171,0.2,0.152,0.226,0.183
46,E00175243,196.07,67.087,36.282,29.418,42.432,23.577,394.867,1.852,0.634,0.343,0.278,0.401,0.223,3.73,0.05,0.12,0.055,0.038,0.047,0.058,0.05,0.12,0.055,0.038,0.047,0.058
47,E00175246,191.327,29.904,35.245,43.752,46.041,22.936,369.205,1.452,0.227,0.268,0.332,0.349,0.174,2.802,0.039,0.043,0.043,0.045,0.041,0.045,0.039,0.043,0.043,0.045,0.041,0.045
48,E00024095,280.468,54.438,51.557,56.297,74.427,35.296,552.484,2.701,0.524,0.497,0.542,0.717,0.34,5.321,0.072,0.099,0.08,0.074,0.084,0.088,0.072,0.099,0.08,0.074,0.084,0.088
49,E00023756,463.093,64.864,71.447,117.367,112.67,58.445,887.885,3.376,0.473,0.521,0.856,0.821,0.426,6.474,0.091,0.089,0.083,0.116,0.096,0.111,0.091,0.089,0.083,0.116,0.096,0.111
50,E00024014,631.836,64.728,107.196,98.31,157.313,60.414,1119.797,7.599,0.778,1.289,1.182,1.892,0.727,13.467,0.204,0.147,0.207,0.16,0.222,0.189,0.204,0.147,0.207,0.16,0.222,0.189
51,E00023620,994.165,137.004,238.555,209.202,324.792,107.762,2011.479,6.564,0.905,1.575,1.381,2.144,0.711,13.28,0.176,0.171,0.252,0.187,0.251,0.185,0.176,0.171,0.252,0.187,0.251,0.185
52,E00023520,829.427,115.192,155.16,147.321,200.316,85.328,1532.744,9.358,1.3,1.751,1.662,2.26,0.963,17.293,0.251,0.245,0.28,0.225,0.265,0.251,0.251,0.245,0.28,0.225,0.265,0.251
53,E00024125,1000.289,125.283,148.354,169.715,180.234,88.051,1711.927,11.063,1.386,1.641,1.877,1.993,0.974,18.933,0.297,0.261,0.263,0.255,0.233,0.254,0.297,0.261,0.263,0.255,0.233,0.254
54,E00024063,390.618,60.611,79.041,53.441,91.449,51.526,726.686,3.697,0.574,0.748,0.506,0.865,0.488,6.877,0.099,0.108,0.12,0.069,0.101,0.127,0.099,0.108,0.12,0.069,0.101,0.127
55,E00024105,459.573,45.843,89.425,68.777,113.524,41.608,818.751,2.36,0.235,0.459,0.353,0.583,0.214,4.205,0.063,0.044,0.074,0.048,0.068,0.055,0.063,0.044,0.074,0.048,0.068,0.055
56,E00023932,2670.071,345.346,584.779,767.02,742.123,240.542,5349.882,10.852,1.404,2.377,3.117,3.016,0.978,21.744,0.291,0.265,0.381,0.423,0.353,0.254,0.291,0.265,0.381,0.423,0.353,0.254
57,E00024075,123.229,16.915,27.81,25.79,31.999,11.63,237.373,0.845,0.116,0.191,0.177,0.219,0.08,1.627,0.023,0.022,0.031,0.024,0.026,0.021,0.023,0.022,0.031,0.024,0.026,0.021
58,E00175198,860.865,124.114,216.47,198.536,323.617,102.32,1825.923,6.417,0.925,1.614,1.48,2.412,0.763,13.61,0.172,0.174,0.258,0.201,0.282,0.198,0.172,0.174,0.258,0.201,0.282,0.198
59,E00023728,476.268,83.42,95.255,87.136,132.977,52.518,927.574,4.097,0.718,0.819,0.75,1.144,0.452,7.979,0.11,0.135,0.131,0.102,0.134,0.118,0.11,0.135,0.131,0.102,0.134,0.118
60,E00024114,2547.043,297.386,435.583,792.419,469.609,231.404,4773.444,13.303,1.553,2.275,4.139,2.453,1.209,24.93,0.357,0.293,0.364,0.561,0.287,0.315,0.357,0.293,0.364,0.561,0.287,0.315
61,E00023873,281.4,37.079,29.83,56.848,44.238,27.709,477.104,1.738,0.229,0.184,0.351,0.273,0.171,2.947,0.047,0.043,0.03,0.048,0.032,0.045,0.047,0.043,0.03,0.048,0.032,0.045
62,E00024059,747.728,93.701,134.5,133.409,185.416,78.638,1373.393,5.193,0.651,0.934,0.927,1.288,0.546,9.539,0.139,0.123,0.15,0.126,0.151,0.142,0.139,0.123,0.15,0.126,0.151,0.142
63,E00024115,2805.345,304.221,496.586,647.973,485.49,251.089,4990.703,13.196,1.431,2.336,3.048,2.284,1.181,23.475,0.354,0.27,0.374,0.413,0.267,0.308,0.354,0.27,0.374,0.413,0.267,0.308
64,E00024030,784.755,123.91,128.999,115.336,145.661,69.64,1368.302,2.331,0.368,0.383,0.343,0.433,0.207,4.065,0.062,0.07,0.061,0.047,0.051,0.054,0.062,0.07,0.061,0.047,0.051,0.054
65,E00023567,639.806,111.622,122.931,238.755,119.472,74.007,1306.593,4.411,0.77,0.848,1.646,0.824,0.51,9.009,0.118,0.145,0.136,0.223,0.096,0.133,0.118,0.145,0.136,0.223,0.096,0.133
66,E00023622,481.648,64.768,120.285,77.486,169.791,58.907,972.884,2.69,0.362,0.672,0.433,0.948,0.329,5.433,0.072,0.068,0.108,0.059,0.111,0.086,0.072,0.068,0.108,0.059,0.111,0.086
67,E00023632,844.929,125.489,157.62,191.298,217.675,100.931,1637.942,6.025,0.895,1.124,1.364,1.552,0.72,11.679,0.162,0.169,0.18,0.185,0.182,0.187,0.162,0.169,0.18,0.185,0.182,0.187
68,E00023858,231.155,70.475,21.678,35.24,27.232,28.205,413.986,2.187,0.667,0.205,0.333,0.258,0.267,3.916,0.059,0.126,0.033,0.045,0.03,0.07,0.059,0.126,0.033,0.045,0.03,0.07
69,E00023765,187.432,37.561,33.558,42.65,39.982,24.74,365.925,1.703,0.341,0.305,0.388,0.363,0.225,3.326,0.046,0.064,0.049,0.053,0.043,0.058,0.046,0.064,0.049,0.053,0.043,0.058
70,E00023979,227.053,60.998,28.849,33.73,51.101,25.27,427.0,3.852,1.035,0.489,0.572,0.867,0.429,7.244,0.103,0.195,0.078,0.078,0.102,0.111,0.103,0.195,0.078,0.078,0.102,0.111
71,E00175230,220.504,27.391,23.503,36.436,25.575,19.377,352.786,3.143,0.39,0.335,0.519,0.365,0.276,5.029,0.084,0.074,0.054,0.07,0.043,0.072,0.084,0.074,0.054,0.07,0.043,0.072
72,E00023591,266.818,64.06,35.526,53.945,45.147,34.723,500.219,2.147,0.515,0.286,0.434,0.363,0.279,4.025,0.058,0.097,0.046,0.059,0.043,0.073,0.058,0.097,0.046,0.059,0.043,0.073
73,E00023510,1404.155,182.559,245.631,280.972,325.807,138.838,2577.962,6.993,0.909,1.223,1.399,1.622,0.691,12.838,0.187,0.171,0.196,0.19,0.19,0.18,0.187,0.171,0.196,0.19,0.19,0.18
74,E00023581,424.429,86.457,70.455,125.151,60.739,48.574,815.806,2.954,0.602,0.49,0.871,0.423,0.338,5.677,0.079,0.113,0.078,0.118,0.05,0.088,0.079,0.113,0.078,0.118,0.05,0.088
75,E00023441,385.802,63.709,66.988,68.441,102.895,41.881,729.716,1.849,0.305,0.321,0.328,0.493,0.201,3.497,0.05,0.058,0.052,0.045,0.058,0.052,0.05,0.058,0.052,0.045,0.058,0.052
76,E00024071,329.586,46.916,45.727,33.826,54.104,42.345,552.503,4.136,0.589,0.574,0.424,0.679,0.531,6.933,0.111,0.111,0.092,0.058,0.08,0.138,0.111,0.111,0.092,0.058,0.08,0.138
77,E00023867,390.448,83.42,55.607,99.02,65.924,36.942,731.361,3.368,0.72,0.48,0.854,0.569,0.319,6.308,0.09,0.136,0.077,0.116,0.067,0.083,0.09,0.136,0.077,0.116,0.067,0.083
78,E00024061,476.248,77.78,92.879,87.057,108.994,62.136,905.094,4.449,0.727,0.868,0.813,1.018,0.58,8.454,0.119,0.137,0.139,0.11,0.119,0.151,0.119,0.137,0.139,0.11,0.119,0.151
79,E00024140,2409.031,267.676,388.58,643.031,468.131,228.256,4404.705,10.538,1.171,1.7,2.813,2.048,0.998,19.268,0.282,0.221,0.272,0.382,0.24,0.26,0.282,0.221,0.272,0.382,0.24,0.26
80,E00023726,263.846,55.126,60.904,39.113,86.641,30.664,536.295,3.145,0.657,0.726,0.466,1.033,0.365,6.392,0.084,0.124,0.116,0.063,0.121,0.095,0.084,0.124,0.116,0.063,0.121,0.095
81,E00023879,188.348,28.91,22.688,45.158,29.362,18.419,332.885,1.441,0.221,0.174,0.346,0.225,0.141,2.547,0.039,0.042,0.028,0.047,0.026,0.037,0.039,0.042,0.028,0.047,0.026,0.037
82,E00023529,1139.911,137.84,124.272,167.796,223.302,106.02,1899.142,10.534,1.274,1.148,1.551,2.064,0.98,17.551,0.282,0.24,0.184,0.21,0.242,0.255,0.282,0.24,0.184,0.21,0.242,0.255
83,E00023443,170.425,32.565,17.554,35.027,22.105,19.07,296.745,1.387,0.265,0.143,0.285,0.18,0.155,2.416,0.037,0.05,0.023,0.039,0.021,0.04,0.037,0.05,0.023,0.039,0.021,0.04
84,E00023458,441.324,65.989,73.663,80.954,113.403,56.904,832.238,4.17,0.624,0.696,0.765,1.072,0.538,7.864,0.112,0.118,0.111,0.104,0.125,0.14,0.112,0.118,0.111,0.104,0.125,0.14
85,E00024138,2165.41,286.56,727.86,524.632,927.892,229.858,4862.213,14.097,1.866,4.739,3.415,6.041,1.496,31.654,0.378,0.352,0.759,0.463,0.708,0.389,0.378,0.352,0.759,0.463,0.708,0.389
86,E00023922,217.48,87.772,342.004,73.802,511.134,67.205,1299.397,0.356,0.144,0.559,0.121,0.836,0.11,2.125,0.01,0.027,0.09,0.016,0.098,0.029,0.01,0.027,0.09,0.016,0.098,0.029
87,E00023541,252.711,28.298,26.216,40.947,26.253,19.776,394.2,3.184,0.356,0.33,0.516,0.331,0.249,4.966,0.085,0.067,0.053,0.07,0.039,0.065,0.085,0.067,0.053,0.07,0.039,0.065
88,E00024126,892.833,147.507,139.683,172.497,184.742,83.027,1620.289,11.376,1.879,1.78,2.198,2.354,1.058,20.644,0.305,0.354,0.285,0.298,0.276,0.276,0.305,0.354,0.285,0.298,0.276,0.276
89,E00023993,343.923,48.982,65.59,64.546,101.049,38.365,662.455,3.419,0.487,0.652,0.642,1.005,0.381,6.586,0.092,0.092,0.104,0.087,0.118,0.099,0.092,0.092,0.104,0.087,0.118,0.099
90,E00023460,162.996,56.882,33.58,44.191,35.632,21.883,355.165,2.214,0.773,0.456,0.6,0.484,0.297,4.825,0.059,0.146,0.073,0.081,0.057,0.078,0.059,0.146,0.073,0.081,0.057,0.078
91,E00023806,514.776,72.699,60.279,73.672,87.543,54.261,863.229,1.769,0.25,0.207,0.253,0.301,0.186,2.967,0.047,0.047,0.033,0.034,0.035,0.048,0.047,0.047,0.033,0.034,0.035,0.048
92,E00023438,211.175,58.599,23.396,26.305,33.049,26.542,379.065,0.959,0.266,0.106,0.119,0.15,0.121,1.722,0.026,0.05,0.017,0.016,0.018,0.032,0.026,0.05,0.017,0.016,0.018,0.032
93,E00023795,279.391,31.627,38.734,57.303,52.072,29.983,489.11,2.23,0.252,0.309,0.457,0.416,0.239,3.903,0.06,0.048,0.049,0.062,0.049,0.062,0.06,0.048,0.049,0.062,0.049,0.062
94,E00023861,550.355,100.805,76.169,129.137,101.928,59.307,1017.701,2.718,0.498,0.376,0.638,0.503,0.293,5.026,0.073,0.094,0.06,0.087,0.059,0.076,0.073,0.094,0.06,0.087,0.059,0.076
95,E00023570,624.198,95.6,104.886,161.558,127.238,59.426,1172.906,5.342,0.818,0.898,1.383,1.089,0.509,10.037,0.143,0.154,0.144,0.187,0.128,0.133,0.143,0.154,0.144,0.187,0.128,0.133
96,E00024013,709.475,75.631,111.673,122.559,163.107,67.662,1250.106,9.179,0.979,1.445,1.586,2.11,0.875,16.174,0.246,0.185,0.232,0.215,0.247,0.228,0.246,0.185,0.232,0.215,0.247,0.228
97,E00024092,650.096,81.594,131.035,157.53,176.916,70.708,1267.879,4.096,0.514,0.826,0.993,1.115,0.446,7.989,0.11,0.097,0.132,0.135,0.131,0.116,0.11,0.097,0.132,0.135,0.131,0.116
98,E00175235,277.921,37.242,36.049,68.067,49.765,28.679,497.722,2.004,0.269,0.26,0.491,0.359,0.207,3.589,0.054,0.051,0.042,0.067,0.042,0.054,0.054,0.051,0.042,0.067,0.042,0.054
99,E00023845,2944.253,338.975,434.473,839.757,570.786,245.512,5373.755,11.247,1.295,1.66,3.208,2.18,0.938,20.529,0.302,0.244,0.266,0.435,0.255,0.244,0.302,0.244,0.266,0.435,0.255,0.244
100,E00023864,409.285,78.335,56.55,98.05,85.305,44.434,771.958,2.831,0.542,0.391,0.678,0.59,0.307,5.34,0.076,0.102,0.063,0.092,0.069,0.08,0.076,0.102,0.063,0.092,0.069,0.08
101,E00023989,310.189,42.325,61.894,60.486,79.321,34.008,588.224,3.223,0.44,0.643,0.629,0.824,0.353,6.113,0.086,0.083,0.103,0.085,0.096,0.092,0.086,0.083,0.103,0.085,0.096,0.092
102,E00023536,208.572,40.627,41.075,62.737,45.604,26.563,425.179,1.965,0.383,0.387,0.591,0.43,0.25,4.006,0.053,0.072,0.062,0.08,0.05,0.065,0.053,0.072,0.062,0.08,0.05,0.065
103,E00023664,833.528,137.53,127.973,192.345,235.59,97.361,1624.328,4.812,0.794,0.739,1.111,1.36,0.562,9.378,0.129,0.15,0.118,0.151,0.159,0.146,0.129,0.15,0.118,0.151,0.159,0.146
104,E00023433,119.968,47.631,13.704,9.506,18.118,14.909,223.837,0.665,0.264,0.076,0.053,0.1,0.083,1.24,0.018,0.05,0.012,0.007,0.012,0.022,0.018,0.05,0.012,0.007,0.012,0.022
105,E00175181,822.479,87.951,125.834,113.772,154.618,73.443,1378.097,3.533,0.378,0.541,0.489,0.664,0.315,5.92,0.095,0.071,0.087,0.066,0.078,0.082,0.095,0.071,0.087,0.066,0.078,0.082
106,E00024113,4349.363,443.344,877.253,934.633,794.458,393.66,7792.711,10.817,1.103,2.182,2.324,1.976,0.979,19.38,0.29,0.208,0.35,0.315,0.231,0.255,0.29,0.208,0.35,0.315,0.231,0.255
107,E00023672,226.261,33.065,43.5,30.509,37.681,34.958,405.974,1.325,0.194,0.255,0.179,0.221,0.205,2.378,0.036,0.036,0.041,0.024,0.026,0.053,0.036,0.036,0.041,0.024,0.026,0.053
108,E00023759,400.944,49.047,70.525,79.144,96.388,38.989,735.038,1.864,0.228,0.328,0.368,0.448,0.181,3.417,0.05,0.043,0.052,0.05,0.052,0.047,0.05,0.043,0.052,0.05,0.052,0.047
109,E00023881,603.061,94.055,88.314,149.408,141.08,65.501,1141.419,4.687,0.731,0.686,1.161,1.097,0.509,8.872,0.126,0.138,0.11,0.158,0.128,0.133,0.126,0.138,0.11,0.158,0.128,0.133
110,E00024096,496.107,62.873,101.701,102.299,133.337,53.092,949.408,2.823,0.358,0.579,0.582,0.759,0.302,5.402,0.076,0.067,0.093,0.079,0.089,0.079,0.076,0.067,0.093,0.079,0.089,0.079
111,E00024017,209.549,32.498,37.897,46.529,44.649,22.191,393.313,3.693,0.573,0.668,0.82,0.787,0.391,6.931,0.099,0.108,0.107,0.111,0.092,0.102,0.099,0.108,0.107,0.111,0.092,0.102
112,E00023694,313.502,69.275,67.72,51.056,97.941,36.429,635.924,3.315,0.732,0.716,0.54,1.036,0.385,6.724,0.089,0.138,0.115,0.073,0.121,0.1,0.089,0.138,0.115,0.073,0.121,0.1
113,E00023884,574.395,92.746,102.098,80.902,103.041,53.461,1006.643,3.728,0.602,0.663,0.525,0.669,0.347,6.533,0.1,0.113,0.106,0.071,0.078,0.09,0.1,0.113,0.106,0.071,0.078,0.09
114,E00023805,374.095,41.012,51.647,76.873,72.449,39.78,655.857,2.116,0.232,0.292,0.435,0.41,0.225,3.709,0.057,0.044,0.047,0.059,0.048,0.059,0.057,0.044,0.047,0.059,0.048,0.059
115,E00023615,226.147,64.768,34.888,59.155,52.128,27.414,464.5,1.825,0.523,0.281,0.477,0.421,0.221,3.748,0.049,0.098,0.045,0.065,0.049,0.057,0.049,0.098,0.045,0.065,0.049,0.057
116,E00024008,608.136,106.522,78.485,74.74,110.164,59.661,1037.708,4.91,0.86,0.634,0.603,0.889,0.482,8.378,0.132,0.162,0.102,0.082,0.104,0.126,0.132,0.162,0.102,0.082,0.104,0.126
117,E00024089,581.142,96.175,110.844,120.613,154.083,69.205,1132.062,4.87,0.806,0.929,1.011,1.291,0.58,9.487,0.131,0.152,0.149,0.137,0.151,0.151,0.131,0.152,0.149,0.137,0.151,0.151
118,E00023625,651.89,91.248,133.44,155.857,198.889,79.525,1310.849,3.758,0.526,0.769,0.898,1.147,0.458,7.557,0.101,0.099,0.123,0.122,0.134,0.119,0.101,0.099,0.123,0.122,0.134,0.119
119,E00023502,1345.148,186.998,207.063,229.636,330.612,147.619,2447.076,8.496,1.181,1.308,1.45,2.088,0.932,15.455,0.228,0.223,0.21,0.197,0.245,0.243,0.228,0.223,0.21,0.197,0.245,0.243
