,OA,[total] - worker_count,[total] - student_count,[total] - tourist_count,[total] - shopper_count,[total] - leisurer_count,[total] - chorer_count,[total] - total_count,[per_effective_area_square_meter] - worker_count,[per_effective_area_square_meter] - student_count,[per_effective_area_square_meter] - tourist_count,[per_effective_area_square_meter] - shopper_count,[per_effective_area_square_meter] - leisurer_count,[per_effective_area_square_meter] - chorer_count,[per_effective_area_square_meter] - total_count,[%_of_borough_total] - [per_effective_area_square_meter] - worker,[%_of_borough_total] - [per_effective_area_square_meter] - student,[%_of_borough_total] - [per_effective_area_square_meter] - tourist,[%_of_borough_total] - [per_effective_area_square_meter] - shopper,[%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[%_of_borough_total] - [per_effective_area_square_meter] - chorer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - worker,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - student,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - tourist,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - shopper,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - chorer
120,E00023505,962.43,168.575,171.079,152.842,211.033,136.027,1801.986,7.391,1.295,1.314,1.174,1.621,1.045,13.838,0.22,0.211,0.161,0.164,0.197,0.247,0.22,0.211,0.161,0.164,0.197,0.247
121,E00024024,663.519,143.429,217.187,115.969,180.077,66.367,1386.549,2.015,0.436,0.66,0.352,0.547,0.202,4.211,0.06,0.071,0.081,0.049,0.066,0.048,0.06,0.071,0.081,0.049,0.066,0.048
122,E00023954,430.059,126.359,83.754,59.896,86.174,58.512,844.754,3.924,1.153,0.764,0.547,0.786,0.534,7.709,0.117,0.188,0.094,0.076,0.095,0.126,0.117,0.188,0.094,0.076,0.095,0.126
123,E00175206,7159.431,1103.237,2218.399,1682.979,1980.495,843.97,14988.512,5.255,0.81,1.628,1.235,1.454,0.62,11.002,0.156,0.132,0.2,0.172,0.177,0.146,0.156,0.132,0.2,0.172,0.177,0.146
124,E00023833,946.829,144.517,200.089,227.194,194.794,75.879,1789.302,10.796,1.648,2.281,2.59,2.221,0.865,20.401,0.321,0.268,0.28,0.361,0.27,0.205,0.321,0.268,0.28,0.361,0.27,0.205
125,E00023801,317.315,55.906,54.465,74.663,59.928,53.025,615.301,1.91,0.336,0.328,0.449,0.361,0.319,3.703,0.057,0.055,0.04,0.063,0.044,0.075,0.057,0.055,0.04,0.063,0.044,0.075
126,E00023880,128.007,58.818,13.389,27.44,16.254,21.296,265.204,1.541,0.708,0.161,0.33,0.196,0.256,3.193,0.046,0.115,0.02,0.046,0.024,0.061,0.046,0.115,0.02,0.046,0.024,0.061
127,E00023719,342.555,97.915,108.265,74.326,123.716,53.879,800.655,4.487,1.283,1.418,0.974,1.621,0.706,10.489,0.133,0.209,0.174,0.136,0.197,0.167,0.133,0.209,0.174,0.136,0.197,0.167
128,E00023798,211.161,19.322,30.579,55.418,36.14,27.949,380.568,1.87,0.171,0.271,0.491,0.32,0.247,3.369,0.056,0.028,0.033,0.068,0.039,0.059,0.056,0.028,0.033,0.068,0.039,0.059
129,E00023492,816.512,101.788,109.839,59.915,132.789,126.345,1347.187,9.737,1.214,1.31,0.715,1.584,1.507,16.066,0.289,0.198,0.161,0.1,0.192,0.356,0.289,0.198,0.161,0.1,0.192,0.356
130,E00175184,657.96,139.428,185.908,129.091,201.151,70.716,1384.253,8.552,1.812,2.416,1.678,2.614,0.919,17.991,0.254,0.295,0.297,0.234,0.318,0.217,0.254,0.295,0.297,0.234,0.318,0.217
131,E00024020,201.692,42.032,61.682,43.624,48.582,26.297,423.911,1.678,0.35,0.513,0.363,0.404,0.219,3.526,0.05,0.057,0.063,0.051,0.049,0.052,0.05,0.057,0.063,0.051,0.049,0.052
132,E00023717,100.058,26.992,38.821,8.997,49.771,15.766,240.406,1.739,0.469,0.675,0.156,0.865,0.274,4.179,0.052,0.076,0.083,0.022,0.105,0.065,0.052,0.076,0.083,0.022,0.105,0.065
133,E00175207,923.666,116.792,153.228,164.188,143.131,100.738,1601.742,6.88,0.87,1.141,1.223,1.066,0.75,11.931,0.204,0.141,0.14,0.171,0.13,0.177,0.204,0.141,0.14,0.171,0.13,0.177
134,E00023741,320.363,95.156,82.517,30.89,94.837,57.611,681.374,4.062,1.206,1.046,0.392,1.202,0.73,8.639,0.121,0.196,0.129,0.055,0.146,0.173,0.121,0.196,0.129,0.055,0.146,0.173
135,E00023796,255.918,37.759,40.608,51.296,54.68,35.185,475.446,1.813,0.267,0.288,0.363,0.387,0.249,3.368,0.054,0.044,0.035,0.051,0.047,0.059,0.054,0.044,0.035,0.051,0.047,0.059
136,E00023588,196.126,90.917,29.126,48.422,33.066,37.496,435.152,1.583,0.734,0.235,0.391,0.267,0.303,3.512,0.047,0.119,0.029,0.055,0.032,0.071,0.047,0.119,0.029,0.055,0.032,0.071
137,E00023473,624.689,114.179,117.17,200.767,158.591,108.801,1324.197,6.342,1.159,1.19,2.038,1.61,1.105,13.444,0.188,0.189,0.146,0.284,0.196,0.261,0.188,0.189,0.146,0.284,0.196,0.261
138,E00023814,855.786,151.932,172.3,140.874,136.058,93.238,1550.188,8.494,1.508,1.71,1.398,1.35,0.925,15.386,0.252,0.245,0.21,0.195,0.164,0.219,0.252,0.245,0.21,0.195,0.164,0.219
139,E00023641,228.997,41.172,124.651,27.857,106.64,41.981,571.298,1.689,0.304,0.919,0.205,0.786,0.31,4.213,0.05,0.049,0.113,0.029,0.095,0.073,0.05,0.049,0.113,0.029,0.095,0.073
140,E00175240,728.554,88.622,146.546,119.788,190.927,79.559,1353.997,9.609,1.169,1.933,1.58,2.518,1.049,17.859,0.286,0.19,0.237,0.22,0.306,0.248,0.286,0.19,0.237,0.22,0.306,0.248
141,E00023587,179.563,122.256,24.429,41.318,29.645,40.625,437.836,1.518,1.033,0.206,0.349,0.251,0.343,3.701,0.045,0.168,0.025,0.049,0.031,0.081,0.045,0.168,0.025,0.049,0.031,0.081
142,E00023895,83.407,7.269,22.369,14.844,21.262,7.817,156.968,1.066,0.093,0.286,0.19,0.272,0.1,2.007,0.032,0.015,0.035,0.026,0.033,0.024,0.032,0.015,0.035,0.026,0.033,0.024
143,E00175203,114.526,19.009,41.206,14.449,42.748,17.899,249.838,1.778,0.295,0.64,0.224,0.664,0.278,3.879,0.053,0.048,0.079,0.031,0.081,0.066,0.053,0.048,0.079,0.031,0.081,0.066
144,E00023950,458.534,80.463,74.502,68.466,89.653,50.639,822.257,7.508,1.318,1.22,1.121,1.468,0.829,13.464,0.223,0.214,0.15,0.156,0.178,0.196,0.223,0.214,0.15,0.156,0.178,0.196
145,E00023779,195.621,41.274,22.321,34.91,30.41,24.372,348.908,1.509,0.318,0.172,0.269,0.235,0.188,2.691,0.045,0.052,0.021,0.038,0.028,0.044,0.045,0.052,0.021,0.038,0.028,0.044
146,E00023721,636.607,120.818,146.895,161.383,197.187,99.284,1362.175,5.305,1.007,1.224,1.345,1.643,0.827,11.35,0.158,0.164,0.15,0.188,0.2,0.195,0.158,0.164,0.15,0.188,0.2,0.195
147,E00024011,276.212,55.742,62.531,47.899,66.21,37.897,546.491,3.518,0.71,0.796,0.61,0.843,0.483,6.961,0.105,0.116,0.098,0.085,0.103,0.114,0.105,0.116,0.098,0.085,0.103,0.114
148,E00023643,350.51,47.838,74.244,80.944,76.792,36.558,666.888,2.627,0.359,0.557,0.607,0.576,0.274,4.999,0.078,0.058,0.068,0.085,0.07,0.065,0.078,0.058,0.068,0.085,0.07,0.065
149,E00024012,215.94,21.865,42.622,46.355,38.639,20.398,385.819,3.818,0.387,0.754,0.82,0.683,0.361,6.822,0.114,0.063,0.093,0.114,0.083,0.085,0.114,0.063,0.093,0.114,0.083,0.085
150,E00023701,509.313,72.359,199.563,107.576,241.007,71.407,1201.225,9.25,1.314,3.624,1.954,4.377,1.297,21.816,0.275,0.214,0.445,0.273,0.532,0.306,0.275,0.214,0.445,0.273,0.532,0.306
151,E00023780,257.726,76.989,39.699,49.599,43.547,41.322,508.883,2.502,0.747,0.385,0.482,0.423,0.401,4.941,0.074,0.122,0.047,0.067,0.051,0.095,0.074,0.122,0.047,0.067,0.051,0.095
152,E00023427,106.371,60.403,20.471,19.921,20.038,19.291,246.495,0.993,0.564,0.191,0.186,0.187,0.18,2.301,0.029,0.092,0.023,0.026,0.023,0.042,0.029,0.092,0.023,0.026,0.023,0.042
153,E00023483,511.545,112.189,110.017,109.025,124.968,73.903,1041.647,2.493,0.547,0.536,0.531,0.609,0.36,5.075,0.074,0.089,0.066,0.074,0.074,0.085,0.074,0.089,0.066,0.074,0.074,0.085
154,E00023772,126.065,10.161,43.807,39.725,41.407,20.545,281.709,1.625,0.131,0.565,0.512,0.534,0.265,3.632,0.048,0.021,0.069,0.071,0.065,0.063,0.048,0.021,0.069,0.071,0.065,0.063
155,E00023578,659.654,148.873,107.061,96.608,126.796,80.048,1219.039,4.464,1.008,0.725,0.654,0.858,0.542,8.25,0.133,0.164,0.089,0.091,0.104,0.128,0.133,0.164,0.089,0.091,0.104,0.128
156,E00024029,166.522,75.436,114.309,42.989,63.308,22.956,485.521,1.17,0.53,0.803,0.302,0.445,0.161,3.41,0.035,0.086,0.099,0.042,0.054,0.038,0.035,0.086,0.099,0.042,0.054,0.038
157,E00023546,167.1,26.722,29.908,27.238,19.541,20.137,290.645,1.463,0.234,0.262,0.238,0.171,0.176,2.545,0.044,0.038,0.032,0.033,0.021,0.042,0.044,0.038,0.032,0.033,0.021,0.042
158,E00024097,266.57,164.183,67.99,68.319,55.566,41.225,663.853,1.937,1.193,0.494,0.496,0.404,0.3,4.824,0.058,0.194,0.061,0.069,0.049,0.071,0.058,0.194,0.061,0.069,0.049,0.071
159,E00024016,163.629,31.954,48.779,38.087,37.204,15.95,335.603,2.82,0.551,0.841,0.656,0.641,0.275,5.783,0.084,0.089,0.103,0.092,0.078,0.065,0.084,0.089,0.103,0.092,0.078,0.065
160,E00175224,163.161,74.188,30.681,24.74,48.968,24.084,365.822,3.009,1.368,0.566,0.456,0.903,0.444,6.746,0.089,0.223,0.069,0.064,0.11,0.105,0.089,0.223,0.069,0.064,0.11,0.105
161,E00024005,1481.951,226.676,260.789,222.61,302.71,145.903,2640.638,5.936,0.908,1.045,0.892,1.213,0.584,10.578,0.176,0.148,0.128,0.124,0.147,0.138,0.176,0.148,0.128,0.124,0.147,0.138
162,E00024031,916.551,146.411,153.817,180.142,149.974,88.318,1635.213,6.629,1.059,1.112,1.303,1.085,0.639,11.826,0.197,0.172,0.137,0.182,0.132,0.151,0.197,0.172,0.137,0.182,0.132,0.151
163,E00024084,269.147,34.26,62.659,147.788,51.734,46.067,611.654,2.415,0.307,0.562,1.326,0.464,0.413,5.488,0.072,0.05,0.069,0.185,0.056,0.098,0.072,0.05,0.069,0.185,0.056,0.098
164,E00023599,289.581,74.476,60.844,86.647,66.137,48.249,625.935,3.384,0.87,0.711,1.012,0.773,0.564,7.314,0.101,0.142,0.087,0.141,0.094,0.133,0.101,0.142,0.087,0.141,0.094,0.133
165,E00023540,343.993,152.446,70.345,78.538,97.588,48.717,791.627,2.748,1.218,0.562,0.627,0.78,0.389,6.324,0.082,0.198,0.069,0.087,0.095,0.092,0.082,0.198,0.069,0.087,0.095,0.092
166,E00023418,710.983,93.809,96.355,120.984,106.053,89.997,1218.18,5.159,0.681,0.699,0.878,0.77,0.653,8.84,0.153,0.111,0.086,0.122,0.094,0.154,0.153,0.111,0.086,0.122,0.094,0.154
167,E00175204,212.591,55.175,73.518,33.278,46.248,51.277,472.087,2.036,0.529,0.704,0.319,0.443,0.491,4.522,0.061,0.086,0.086,0.045,0.054,0.116,0.061,0.086,0.086,0.045,0.054,0.116
168,E00023872,194.423,41.1,38.313,66.909,49.061,26.883,416.688,1.566,0.331,0.309,0.539,0.395,0.217,3.356,0.047,0.054,0.038,0.075,0.048,0.051,0.047,0.054,0.038,0.075,0.048,0.051
169,E00023413,289.518,115.858,33.479,32.178,47.076,60.996,579.105,1.298,0.519,0.15,0.144,0.211,0.273,2.596,0.039,0.084,0.018,0.02,0.026,0.065,0.039,0.084,0.018,0.02,0.026,0.065
170,E00023974,157.146,54.106,85.351,42.231,63.954,26.861,429.648,1.427,0.491,0.775,0.384,0.581,0.244,3.902,0.042,0.08,0.095,0.054,0.071,0.058,0.042,0.08,0.095,0.054,0.071,0.058
171,E00023593,309.815,103.066,56.406,92.635,59.583,63.201,684.706,2.438,0.811,0.444,0.729,0.469,0.497,5.389,0.072,0.132,0.055,0.102,0.057,0.117,0.072,0.132,0.055,0.102,0.057,0.117
172,E00175231,97.875,15.541,36.099,14.782,29.745,14.511,208.553,0.698,0.111,0.258,0.105,0.212,0.104,1.488,0.021,0.018,0.032,0.015,0.026,0.025,0.021,0.018,0.032,0.015,0.026,0.025
173,E00023512,364.001,95.223,49.266,69.546,71.508,59.356,708.899,3.232,0.846,0.437,0.618,0.635,0.527,6.295,0.096,0.138,0.054,0.086,0.077,0.125,0.096,0.138,0.054,0.086,0.077,0.125
174,E00023430,54.413,7.452,5.643,4.576,7.875,10.02,89.979,1.078,0.148,0.112,0.091,0.156,0.199,1.783,0.032,0.024,0.014,0.013,0.019,0.047,0.032,0.024,0.014,0.013,0.019,0.047
175,E00175223,180.177,41.199,34.205,40.225,25.419,25.824,347.05,2.134,0.488,0.405,0.476,0.301,0.306,4.111,0.063,0.079,0.05,0.066,0.037,0.072,0.063,0.079,0.05,0.066,0.037,0.072
176,E00023580,164.76,26.324,18.128,16.002,20.569,21.986,267.769,1.403,0.224,0.154,0.136,0.175,0.187,2.279,0.042,0.036,0.019,0.019,0.021,0.044,0.042,0.036,0.019,0.019,0.021,0.044
177,E00024023,216.032,43.578,39.447,41.897,34.782,36.454,412.191,2.223,0.448,0.406,0.431,0.358,0.375,4.241,0.066,0.073,0.05,0.06,0.044,0.089,0.066,0.073,0.05,0.06,0.044,0.089
178,E00024110,1619.507,145.72,406.006,528.809,349.723,122.207,3171.971,10.457,0.941,2.621,3.414,2.258,0.789,20.48,0.311,0.153,0.322,0.476,0.274,0.186,0.311,0.153,0.322,0.476,0.274,0.186
179,E00023501,774.491,183.568,166.394,97.809,170.608,127.961,1520.83,5.977,1.417,1.284,0.755,1.317,0.987,11.736,0.178,0.23,0.158,0.105,0.16,0.233,0.178,0.23,0.158,0.105,0.16,0.233
180,E00023459,295.764,74.622,68.9,41.652,93.346,50.83,625.113,1.343,0.339,0.313,0.189,0.424,0.231,2.839,0.04,0.055,0.038,0.026,0.051,0.054,0.04,0.055,0.038,0.026,0.051,0.054
181,E00175208,572.835,306.794,287.329,48.02,175.429,70.692,1461.099,2.079,1.113,1.043,0.174,0.637,0.257,5.303,0.062,0.181,0.128,0.024,0.077,0.061,0.062,0.181,0.128,0.024,0.077,0.061
182,E00023600,256.112,56.873,40.652,41.824,46.828,45.025,487.315,2.589,0.575,0.411,0.423,0.473,0.455,4.926,0.077,0.094,0.051,0.059,0.057,0.107,0.077,0.094,0.051,0.059,0.057,0.107
183,E00023509,1064.723,204.201,289.149,187.911,302.767,142.101,2190.852,6.425,1.232,1.745,1.134,1.827,0.857,13.22,0.191,0.2,0.214,0.158,0.222,0.203,0.191,0.2,0.214,0.158,0.222,0.203
184,E00023681,1302.252,124.461,266.215,456.334,310.973,164.599,2624.834,6.21,0.594,1.27,2.176,1.483,0.785,12.517,0.185,0.097,0.156,0.304,0.18,0.186,0.185,0.097,0.156,0.304,0.18,0.186
185,E00023471,393.928,92.63,140.514,225.66,118.464,60.915,1032.112,3.927,0.923,1.401,2.25,1.181,0.607,10.289,0.117,0.15,0.172,0.314,0.143,0.144,0.117,0.15,0.172,0.314,0.143,0.144
186,E00024128,1666.741,223.318,384.068,425.566,383.721,139.317,3222.731,9.238,1.238,2.129,2.359,2.127,0.772,17.861,0.275,0.201,0.261,0.329,0.258,0.182,0.275,0.201,0.261,0.329,0.258,0.182
187,E00023624,477.041,67.315,144.167,118.213,143.776,70.234,1020.747,4.651,0.656,1.406,1.153,1.402,0.685,9.952,0.138,0.107,0.173,0.161,0.17,0.162,0.138,0.107,0.173,0.161,0.17,0.162
188,E00023964,339.238,73.867,116.575,74.125,114.47,45.558,763.832,3.056,0.666,1.05,0.668,1.031,0.41,6.882,0.091,0.108,0.129,0.093,0.125,0.097,0.091,0.108,0.129,0.093,0.125,0.097
189,E00024085,287.552,119.561,84.191,116.62,81.739,44.975,734.638,2.011,0.836,0.589,0.815,0.572,0.314,5.137,0.06,0.136,0.072,0.114,0.07,0.074,0.06,0.136,0.072,0.114,0.07,0.074
190,E00024004,486.15,71.441,87.259,41.394,103.619,64.803,854.665,5.36,0.788,0.962,0.456,1.142,0.714,9.423,0.159,0.128,0.118,0.064,0.139,0.169,0.159,0.128,0.118,0.064,0.139,0.169
191,E00175270,617.574,108.719,193.151,337.662,130.312,77.168,1464.586,5.219,0.919,1.632,2.853,1.101,0.652,12.376,0.155,0.149,0.201,0.398,0.134,0.154,0.155,0.149,0.201,0.398,0.134,0.154
192,E00023481,441.019,77.052,164.762,242.866,134.377,59.938,1120.014,3.449,0.603,1.288,1.899,1.051,0.469,8.758,0.102,0.098,0.158,0.265,0.128,0.111,0.102,0.098,0.158,0.265,0.128,0.111
193,E00023565,484.022,116.275,122.751,169.961,113.918,79.445,1086.371,3.231,0.776,0.819,1.134,0.76,0.53,7.251,0.096,0.126,0.101,0.158,0.092,0.125,0.096,0.126,0.101,0.158,0.092,0.125
194,E00024135,1209.527,141.573,270.662,511.304,235.223,91.235,2459.525,10.327,1.209,2.311,4.365,2.008,0.779,20.999,0.307,0.197,0.284,0.609,0.244,0.184,0.307,0.197,0.284,0.609,0.244,0.184
195,E00024047,252.389,42.617,56.997,44.102,59.549,47.011,502.666,3.205,0.541,0.724,0.56,0.756,0.597,6.383,0.095,0.088,0.089,0.078,0.092,0.141,0.095,0.088,0.089,0.078,0.092,0.141
196,E00023412,448.293,127.035,25.377,53.081,36.851,78.509,769.145,1.943,0.551,0.11,0.23,0.16,0.34,3.333,0.058,0.089,0.013,0.032,0.02,0.08,0.058,0.089,0.013,0.032,0.02,0.08
197,E00023662,873.331,159.79,185.815,216.68,192.244,113.317,1741.177,5.016,0.918,1.067,1.245,1.104,0.651,10.001,0.149,0.149,0.131,0.174,0.134,0.154,0.149,0.149,0.131,0.174,0.134,0.154
198,E00023734,411.834,111.896,215.329,85.571,200.77,61.24,1086.639,2.382,0.647,1.245,0.495,1.161,0.354,6.284,0.071,0.105,0.153,0.069,0.141,0.084,0.071,0.105,0.153,0.069,0.141,0.084
199,E00023826,2515.108,334.572,241.286,286.521,267.486,182.312,3827.284,13.532,1.8,1.298,1.542,1.439,0.981,20.592,0.402,0.293,0.159,0.215,0.175,0.232,0.402,0.293,0.159,0.215,0.175,0.232
200,E00023975,349.694,130.838,111.207,57.409,119.781,49.197,818.127,1.114,0.417,0.354,0.183,0.382,0.157,2.607,0.033,0.068,0.043,0.025,0.046,0.037,0.033,0.068,0.043,0.025,0.046,0.037
201,E00023859,147.732,106.181,17.868,37.148,19.974,30.174,359.077,1.402,1.008,0.17,0.352,0.19,0.286,3.407,0.042,0.164,0.021,0.049,0.023,0.068,0.042,0.164,0.021,0.049,0.023,0.068
202,E00175265,124.217,66.767,37.527,14.417,26.675,23.551,293.153,1.057,0.568,0.319,0.123,0.227,0.2,2.495,0.031,0.093,0.039,0.017,0.028,0.047,0.031,0.093,0.039,0.017,0.028,0.047
203,E00023948,1048.916,159.887,174.36,172.685,207.959,91.402,1855.209,6.974,1.063,1.159,1.148,1.383,0.608,12.334,0.207,0.173,0.142,0.16,0.168,0.144,0.207,0.173,0.142,0.16,0.168,0.144
204,E00023744,221.446,43.851,76.367,57.563,74.885,38.62,512.732,1.602,0.317,0.553,0.416,0.542,0.279,3.71,0.048,0.052,0.068,0.058,0.066,0.066,0.048,0.052,0.068,0.058,0.066,0.066
205,E00023518,624.642,136.926,132.312,114.437,131.127,72.765,1212.209,5.962,1.307,1.263,1.092,1.252,0.695,11.571,0.177,0.213,0.155,0.153,0.152,0.164,0.177,0.213,0.155,0.153,0.152,0.164
206,E00023666,891.753,173.655,251.733,324.181,232.386,138.555,2012.263,5.195,1.012,1.466,1.888,1.354,0.807,11.722,0.154,0.164,0.18,0.264,0.165,0.191,0.154,0.164,0.18,0.264,0.165,0.191
207,E00023825,999.683,193.841,165.04,119.102,159.119,89.539,1726.323,6.835,1.325,1.128,0.814,1.088,0.612,11.803,0.203,0.216,0.139,0.114,0.132,0.144,0.203,0.216,0.139,0.114,0.132,0.144
208,E00023521,817.772,87.874,194.529,151.443,179.142,75.848,1506.608,9.188,0.987,2.186,1.702,2.013,0.852,16.928,0.273,0.161,0.269,0.237,0.245,0.201,0.273,0.161,0.269,0.237,0.245,0.201
209,E00024076,268.179,116.968,61.313,74.248,55.518,42.859,619.086,1.244,0.543,0.284,0.344,0.258,0.199,2.872,0.037,0.088,0.035,0.048,0.031,0.047,0.037,0.088,0.035,0.048,0.031,0.047
210,E00023426,216.485,107.95,28.574,38.065,39.763,37.909,468.746,1.386,0.691,0.183,0.244,0.255,0.243,3.001,0.041,0.113,0.022,0.034,0.031,0.057,0.041,0.113,0.022,0.034,0.031,0.057
211,E00023753,212.328,42.944,78.248,52.017,65.44,37.455,488.432,1.637,0.331,0.603,0.401,0.504,0.289,3.765,0.049,0.054,0.074,0.056,0.061,0.068,0.049,0.054,0.074,0.056,0.061,0.068
212,E00024103,264.968,164.336,60.555,70.639,64.488,39.804,664.79,1.509,0.936,0.345,0.402,0.367,0.227,3.787,0.045,0.152,0.042,0.056,0.045,0.054,0.045,0.152,0.042,0.056,0.045,0.054
213,E00023973,421.887,138.019,152.341,105.735,119.494,63.049,1000.525,2.463,0.806,0.889,0.617,0.698,0.368,5.842,0.073,0.131,0.109,0.086,0.085,0.087,0.073,0.131,0.109,0.086,0.085,0.087
214,E00023699,310.432,75.214,93.081,86.162,111.564,42.014,718.467,2.161,0.524,0.648,0.6,0.777,0.292,5.001,0.064,0.085,0.08,0.084,0.094,0.069,0.064,0.085,0.08,0.084,0.094,0.069
215,E00023618,987.401,155.911,302.64,204.603,334.895,113.18,2098.63,5.602,0.885,1.717,1.161,1.9,0.642,11.906,0.166,0.144,0.211,0.162,0.231,0.152,0.166,0.144,0.211,0.162,0.231,0.152
216,E00024137,1745.698,196.203,367.619,535.094,328.958,156.886,3330.458,9.489,1.067,1.998,2.909,1.788,0.853,18.104,0.282,0.173,0.245,0.406,0.217,0.201,0.282,0.173,0.245,0.406,0.217,0.201
217,E00024100,283.188,98.391,59.069,82.666,71.624,62.357,657.296,2.308,0.802,0.481,0.674,0.584,0.508,5.356,0.069,0.13,0.059,0.094,0.071,0.12,0.069,0.13,0.059,0.094,0.071,0.12
218,E00023469,475.084,72.567,87.834,136.179,118.362,76.804,966.831,7.309,1.116,1.351,2.095,1.821,1.182,14.875,0.217,0.182,0.166,0.292,0.221,0.279,0.217,0.182,0.166,0.292,0.221,0.279
219,E00023802,281.38,73.464,45.498,50.622,52.915,49.742,553.62,1.814,0.474,0.293,0.326,0.341,0.321,3.57,0.054,0.077,0.036,0.046,0.042,0.076,0.054,0.077,0.036,0.046,0.042,0.076
220,E00023883,242.772,31.488,25.346,25.742,29.93,35.184,390.461,1.954,0.253,0.204,0.207,0.241,0.283,3.142,0.058,0.041,0.025,0.029,0.029,0.067,0.058,0.041,0.025,0.029,0.029,0.067
221,E00023499,1571.1,264.263,291.889,259.159,344.375,241.431,2972.218,11.079,1.863,2.058,1.827,2.428,1.702,20.959,0.329,0.303,0.253,0.255,0.295,0.402,0.329,0.303,0.253,0.255,0.295,0.402
222,E00023530,214.574,76.246,46.162,57.479,46.157,40.724,481.342,2.125,0.755,0.457,0.569,0.457,0.403,4.766,0.063,0.123,0.056,0.079,0.056,0.095,0.063,0.123,0.056,0.079,0.056,0.095
223,E00024077,233.329,33.262,39.624,88.657,36.176,43.209,474.257,1.929,0.275,0.328,0.733,0.299,0.357,3.92,0.057,0.045,0.04,0.102,0.036,0.084,0.057,0.045,0.04,0.102,0.036,0.084
224,E00023579,434.316,59.962,124.917,147.113,112.987,66.9,946.196,5.519,0.762,1.587,1.869,1.436,0.85,12.024,0.164,0.124,0.195,0.261,0.175,0.201,0.164,0.124,0.195,0.261,0.175,0.201
225,E00024068,289.718,46.038,107.474,20.191,93.038,51.964,608.423,3.125,0.497,1.159,0.218,1.003,0.56,6.562,0.093,0.081,0.142,0.03,0.122,0.132,0.093,0.081,0.142,0.03,0.122,0.132
226,E00023838,1398.829,171.134,311.277,353.323,313.738,124.055,2672.356,11.05,1.352,2.459,2.791,2.478,0.98,21.109,0.328,0.22,0.302,0.389,0.301,0.232,0.328,0.22,0.302,0.389,0.301,0.232
227,E00023882,576.567,75.493,139.597,73.727,136.972,79.874,1082.228,2.008,0.263,0.486,0.257,0.477,0.278,3.77,0.06,0.043,0.06,0.036,0.058,0.066,0.06,0.043,0.06,0.036,0.058,0.066
228,E00023803,177.718,23.566,22.193,27.327,29.623,20.234,300.661,1.576,0.209,0.197,0.242,0.263,0.179,2.666,0.047,0.034,0.024,0.034,0.032,0.042,0.047,0.034,0.024,0.034,0.032,0.042
229,E00023764,546.649,92.201,119.462,151.534,145.619,92.051,1147.516,2.75,0.464,0.601,0.762,0.733,0.463,5.773,0.082,0.076,0.074,0.106,0.089,0.109,0.082,0.076,0.074,0.106,0.089,0.109
230,E00175259,297.139,56.345,58.777,60.707,75.084,52.104,600.157,2.292,0.435,0.453,0.468,0.579,0.402,4.629,0.068,0.071,0.056,0.065,0.07,0.095,0.068,0.071,0.056,0.065,0.07,0.095
231,E00023769,185.605,17.115,34.933,33.802,49.909,23.653,345.018,1.735,0.16,0.327,0.316,0.467,0.221,3.225,0.052,0.026,0.04,0.044,0.057,0.052,0.052,0.026,0.04,0.044,0.057,0.052
232,E00175237,327.697,76.357,66.705,79.506,70.733,54.364,675.362,3.548,0.827,0.722,0.861,0.766,0.589,7.313,0.105,0.134,0.089,0.12,0.093,0.139,0.105,0.134,0.089,0.12,0.093,0.139
233,E00023930,8171.22,1008.129,1563.177,815.323,1188.516,383.834,13130.2,12.275,1.514,2.348,1.225,1.785,0.577,19.724,0.365,0.246,0.288,0.171,0.217,0.136,0.365,0.246,0.288,0.171,0.217,0.136
234,E00023931,2214.661,205.774,779.398,470.85,648.877,173.004,4492.565,8.078,0.751,2.843,1.717,2.367,0.631,16.387,0.24,0.122,0.349,0.24,0.288,0.149,0.24,0.122,0.349,0.24,0.288,0.149
235,E00023576,617.801,97.884,170.71,213.282,141.069,87.611,1328.357,5.463,0.865,1.509,1.886,1.247,0.775,11.745,0.162,0.141,0.185,0.263,0.152,0.183,0.162,0.141,0.185,0.263,0.152,0.183
236,E00023827,2391.47,280.234,174.215,230.331,261.533,175.385,3513.168,16.254,1.905,1.184,1.565,1.778,1.192,23.877,0.483,0.31,0.145,0.219,0.216,0.282,0.483,0.31,0.145,0.219,0.216,0.282
237,E00175188,232.951,60.558,62.504,67.438,74.729,42.873,541.053,2.303,0.599,0.618,0.667,0.739,0.424,5.349,0.068,0.098,0.076,0.093,0.09,0.1,0.068,0.098,0.076,0.093,0.09,0.1
238,E00023874,102.388,15.995,11.884,43.826,15.141,24.384,213.617,0.775,0.121,0.09,0.332,0.115,0.185,1.617,0.023,0.02,0.011,0.046,0.014,0.044,0.023,0.02,0.011,0.046,0.014,0.044
239,E00023506,1010.488,174.007,225.711,149.182,246.222,134.604,1940.213,7.861,1.354,1.756,1.16,1.915,1.047,15.093,0.234,0.22,0.216,0.162,0.233,0.247,0.234,0.22,0.216,0.162,0.233,0.247
