OA,energy,vehicle,recycle,none
E00023547,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023548,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023550,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023557,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023558,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023559,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023560,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023561,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023562,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00024048,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024050,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024051,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024054,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024061,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024070,0.8,0.4,0.8444444444444444,0.06666666666666667
E00175209,0.8,0.4,0.8444444444444444,0.06666666666666667
E00175217,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00175223,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00175230,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00175231,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00175278,0.8,0.4,0.8444444444444444,0.06666666666666667
E00023538,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023540,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023542,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023543,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023544,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023549,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023551,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023552,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023554,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023555,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023556,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023963,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023964,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023965,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023966,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023971,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023972,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023973,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023974,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023975,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023976,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023977,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023978,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023979,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023980,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023981,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023982,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023993,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023994,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023995,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023999,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00175202,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00175203,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00175224,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00175225,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00175258,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
